well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
3,1,2,well_03_rep_02,2026-01-05T12:18:58.026065,213.324,80.356,96.17,11.097,-21.289,44.781,252.893,9.293,59.729
3,1,3,well_03_rep_03,2026-01-05T12:18:58.033247,123.701,82.308,44.988,30.862,116.628,-82.02,100.536,55.651,65.339
3,1,4,well_03_rep_04,2026-01-05T12:18:58.034826,133.052,143.595,22.538,13.172,-71.318,-113.599,293.099,73.68,28.183
3,1,5,well_03_rep_05,2026-01-05T12:18:58.034826,115.06,63.728,41.837,24.445,21.618,93.31,108.31,22.728,80.831
3,1,6,well_03_rep_06,2026-01-05T12:18:58.034826,213.359,139.455,119.016,40.612,-74.184,-124.558,359.686,17.654,86.672
4,1,1,well_04_rep_01,2026-01-05T12:18:58.050732,209.515,10.292,109.65,42.828,2.549,-53.229,336.145,80.064,75.356
4,1,2,well_04_rep_02,2026-01-05T12:18:58.050732,83.736,254.863,107.814,52.594,-17.665,94.799,84.349,76.698,51.116
4,1,3,well_04_rep_03,2026-01-05T12:18:58.050732,140.131,102.72,167.522,96.44,-36.781,108.436,92.476,13.508,21.112
4,1,4,well_04_rep_04,2026-01-05T12:18:58.062841,156.919,0.648,82.992,61.56,-100.22,-23.173,9.157,24.583,24.845
4,1,5,well_04_rep_05,2026-01-05T12:18:58.067149,142.16,56.971,68.233,28.584,-82.652,22.675,7.299,44.22,90.283
4,1,6,well_04_rep_06,2026-01-05T12:18:58.067149,135.743,252.32,135.576,53.589,-114.961,-104.558,26.097,61.871,19.94
5,1,1,well_05_rep_01,2026-01-05T12:18:58.075105,148.849,237.126,107.017,0.087,-113.636,60.139,346.038,15.21,46.981
5,1,2,well_05_rep_02,2026-01-05T12:18:58.079275,17.597,138.385,235.429,76.553,122.987,-83.451,310.709,59.516,13.907
5,1,3,well_05_rep_03,2026-01-05T12:18:58.085103,48.947,228.006,247.596,92.254,110.884,79.253,268.782,74.017,18.443
5,1,4,well_05_rep_04,2026-01-05T12:18:58.088319,35.968,181.941,64.033,2.238,115.127,-84.037,113.156,46.056,20.335
5,1,5,well_05_rep_05,2026-01-05T12:18:58.094348,155.619,195.099,11.388,76.533,-10.468,11.069,123.365,73.847,51.065
5,1,6,well_05_rep_06,2026-01-05T12:18:58.098437,87.44,15.448,46.293,30.607,-93.002,-32.768,271.138,91.137,45.776
6,2,1,well_06_rep_01,2026-01-05T12:18:58.117349,166.55,167.117,158.701,76.618,36.911,-14.396,138.968,53.766,14.022
6,2,2,well_06_rep_02,2026-01-05T12:18:58.117349,211.215,219.347,33.524,48.908,100.847,-11.978,185.783,4.277,90.048
6,2,3,well_06_rep_03,2026-01-05T12:18:58.127880,204.571,4.66,135.824,88.701,76.581,35.324,245.721,61.741,38.118
6,2,4,well_06_rep_04,2026-01-05T12:18:58.131865,153.492,222.835,200.766,84.5,115.604,-110.521,241.484,8.429,31.232
6,2,5,well_06_rep_05,2026-01-05T12:18:58.133671,217.136,139.975,220.898,45.993,-38.487,-18.141,182.26,49.29,69.098
6,2,6,well_06_rep_06,2026-01-05T12:18:58.141472,66.957,26.143,121.278,69.362,-116.513,29.998,82.926,49.983,63.706
7,2,1,well_07_rep_01,2026-01-05T12:18:58.145013,74.599,123.137,10.254,59.682,-53.222,87.144,131.673,7.388,15.466
7,2,2,well_07_rep_02,2026-01-05T12:18:58.149224,80.787,152.05,154.261,20.339,-13.26,120.828,100.522,77.234,25.684
7,2,3,well_07_rep_03,2026-01-05T12:18:58.153232,28.461,98.388,88.866,34.768,-97.357,73.557,109.045,9.481,5.72
7,2,4,well_07_rep_04,2026-01-05T12:18:58.158013,179.354,127.313,33.984,70.397,-108.263,-103.222,178.73,55.981,30.461
7,2,5,well_07_rep_05,2026-01-05T12:18:58.162974,249.962,230.392,0.424,39.259,30.529,40.133,243.444,50.577,49.505
7,2,6,well_07_rep_06,2026-01-05T12:18:58.167139,239.78,246.79,195.075,62.325,96.148,-120.905,231.798,85.659,29.979
8,2,1,well_08_rep_01,2026-01-05T12:18:58.169713,78.25,249.751,41.046,41.321,-115.987,103.869,216.131,75.678,80.444
8,2,2,well_08_rep_02,2026-01-05T12:18:58.175439,159.889,153.881,26.897,85.646,56.289,-86.817,55.063,28.839,96.137
8,2,3,well_08_rep_03,2026-01-05T12:18:58.179770,181.794,245.105,75.327,70.155,-106.662,-76.683,8.05,91.949,58.288
8,2,4,well_08_rep_04,2026-01-05T12:18:58.179770,0.974,71.318,65.392,64.097,7.983,90.208,146.409,20.117,72.321
8,2,5,well_08_rep_05,2026-01-05T12:18:58.189662,197.16,233.822,170.316,25.113,2.077,-96.515,194.563,44.508,98.648
8,2,6,well_08_rep_06,2026-01-05T12:18:58.192564,240.379,7.148,19.06,93.059,-84.928,-28.672,358.291,72.186,64.825
9,2,1,well_09_rep_01,2026-01-05T12:18:58.196556,95.949,187.127,248.494,98.271,-56.381,35.251,265.397,1.634,62.957
9,2,2,well_09_rep_02,2026-01-05T12:18:58.201776,2.738,168.28,177.373,1.01,-31.902,98.205,52.625,26.589,49.495
9,2,3,well_09_rep_03,2026-01-05T12:18:58.201776,201.792,10.253,92.473,31.943,84.652,3.169,120.615,40.291,97.699
9,2,4,well_09_rep_04,2026-01-05T12:18:58.210452,10.578,66.687,166.088,19.781,-106.683,49.195,185.814,22.558,4.752
9,2,5,well_09_rep_05,2026-01-05T12:18:58.214749,9.292,92.282,19.751,53.827,-47.28,-79.835,159.096,35.058,52.218
9,2,6,well_09_rep_06,2026-01-05T12:18:58.217240,37.404,206.301,212.621,82.439,72.182,-102.021,13.5,10.054,73.558
10,2,1,well_10_rep_01,2026-01-05T12:18:58.217240,73.88,50.239,134.868,74.359,-33.255,-115.221,132.179,91.565,9.627
10,2,2,well_10_rep_02,2026-01-05T12:18:58.227094,90.831,151.059,222.633,22.184,52.298,-127.722,258.937,89.842,48.928
10,2,3,well_10_rep_03,2026-01-05T12:18:58.232484,2.475,159.725,175.561,34.925,26.203,-105.17,49.094,74.691,97.336
10,2,4,well_10_rep_04,2026-01-05T12:18:58.235828,212.522,25.57,108.215,98.624,71.578,89.461,207.625,39.113,4.126
10,2,5,well_10_rep_05,2026-01-05T12:18:58.241568,155.925,60.464,225.563,56.192,-55.627,-71.589,28.763,20.382,91.994
10,2,6,well_10_rep_06,2026-01-05T12:18:58.246700,20.257,61.387,221.813,44.893,-86.662,54.86,82.366,42.704,46.545
11,2,1,well_11_rep_01,2026-01-05T12:18:58.250578,180.256,244.959,141.19,75.164,-115.582,-50.752,183.409,53.471,17.044
11,2,2,well_11_rep_02,2026-01-05T12:18:58.256120,61.517,141.029,15.925,63.892,-98.572,-126.117,82.866,46.147,80.494
11,2,3,well_11_rep_03,2026-01-05T12:18:58.258669,180.65,159.734,72.868,64.456,4.593,10.999,234.896,11.966,58.688
11,2,4,well_11_rep_04,2026-01-05T12:18:58.261564,170.797,135.904,161.818,70.121,50.699,23.234,264.808,75.859,39.954
11,2,5,well_11_rep_05,2026-01-05T12:18:58.266424,229.383,223.846,154.312,76.89,121.985,-4.283,303.911,99.652,17.998
11,2,6,well_11_rep_06,2026-01-05T12:18:58.267443,115.931,119.507,171.522,28.092,68.079,34.975,257.375,31.342,19.421
