group_id,well_index,color_space,channel,value
3,13,LAB,C',0.7895544001126534
3,13,LAB,h',0.28222457903513803
3,14,LAB,L',0.7610033333333333
3,14,LAB,C',0.7796242316863786
3,14,LAB,h',0.2823775118498413
3,15,LAB,L',0.7647916666666668
3,15,LAB,C',0.7897974585262516
3,15,LAB,h',0.2797881920266047
3,16,LAB,L',0.8489983333333333
3,16,LAB,C',0.8182356056830142
3,16,LAB,h',0.3345598268762992
3,17,LAB,L',0.911305
3,17,LAB,C',0.4186539638102459
3,17,LAB,h',0.3427302450545942
4,18,LAB,L',0.8880149999999999
4,18,LAB,C',0.41394801331946224
4,18,LAB,h',0.5688696005302616
4,19,LAB,L',0.8894783333333334
4,19,LAB,C',0.462859388934867
4,19,LAB,h',0.5587151268066566
4,20,LAB,L',0.8287399999999999
4,20,LAB,C',0.4185162707788582
4,20,LAB,h',0.5779275369150837
4,21,LAB,L',0.86141
4,21,LAB,C',0.41478789170946356
4,21,LAB,h',0.5631165368843067
4,22,LAB,L',0.9291333333333334
4,22,LAB,C',0.04072829171514589
4,22,LAB,h',0.6003864650029869
4,23,LAB,L',0.9329850000000001
4,23,LAB,C',0.032971917290800574
4,23,LAB,h',0.6098154648709663
1,0,HSV,H',0.1371185185185185
1,0,HSV,S',0.57823
1,0,HSV,V',0.6697583333333335
1,1,HSV,H',0.09934490740740741
1,1,HSV,S',0.9339350000000001
1,1,HSV,V',0.7598316666666666
1,2,HSV,H',0.11267314814814815
1,2,HSV,S',0.953285
1,2,HSV,V',0.6981316666666667
1,3,HSV,H',0.11126527777777778
1,3,HSV,S',0.9476083333333334
1,3,HSV,V',0.6977033333333335
1,4,HSV,H',0.1148300925925926
1,4,HSV,S',0.9043783333333333
1,4,HSV,V',0.6600716666666666
1,5,HSV,H',0.11391342592592593
1,5,HSV,S',0.8428416666666668
1,5,HSV,V',0.7149783333333333
2,6,HSV,H',0.03720046296296296
2,6,HSV,S',0.9854816666666666
2,6,HSV,V',0.9676733333333334
2,7,HSV,H',0.03771111111111111
2,7,HSV,S',0.954465
2,7,HSV,V',0.9432233333333333
2,8,HSV,H',0.027619444444444443
2,8,HSV,S',0.96892
2,8,HSV,V',0.94952
2,9,HSV,H',0.02776018518518519
2,9,HSV,S',0.9264366666666666
2,9,HSV,V',0.9986933333333333
2,10,HSV,H',0.03157083333333333
2,10,HSV,S',0.9908883333333334
2,10,HSV,V',0.9954766666666666
2,11,HSV,H',0.02860509259259259
2,11,HSV,S',0.9821666666666665
2,11,HSV,V',0.998155
3,12,HSV,H',0.17557685185185185
3,12,HSV,S',0.9418033333333333
3,12,HSV,V',0.7239383333333334
3,13,HSV,H',0.16127870370370373
3,13,HSV,S',0.9182150000000001
3,13,HSV,V',0.7866083333333335
3,14,HSV,H',0.16318333333333335
3,14,HSV,S',0.92088
3,14,HSV,V',0.772
3,15,HSV,H',0.1610699074074074
3,15,HSV,S',0.9603249999999999
3,15,HSV,V',0.7848716666666666
3,16,HSV,H',0.2260444444444444
3,16,HSV,S',0.70745
3,16,HSV,V',0.9011833333333334
3,17,HSV,H',0.2317884259259259
3,17,HSV,S',0.32553000000000004
3,17,HSV,V',0.941525
4,18,HSV,H',0.5105171296296297
4,18,HSV,S',0.652195
4,18,HSV,V',0.99646
4,19,HSV,H',0.5058782407407407
4,19,HSV,S',0.7915183333333333
4,19,HSV,V',0.9931599999999999
4,20,HSV,H',0.5138939814814815
4,20,HSV,S',0.7610333333333333
4,20,HSV,V',0.9461799999999999
4,21,HSV,H',0.5077986111111111
4,21,HSV,S',0.6790966666666667
4,21,HSV,V',0.9551916666666667
4,22,HSV,H',0.529325925925926
4,22,HSV,S',0.05668
4,22,HSV,V',0.936585
4,23,HSV,H',0.5359495370370371
4,23,HSV,S',0.049409999999999996
4,23,HSV,V',0.9406366666666668
1,0,LAB,L'_sum,0.35271246489836894
1,0,LAB,A'_sum,0.27207765281031293
1,0,LAB,B'_sum,0.3752098822913181
1,1,LAB,L'_sum,0.3015572556033521
1,1,LAB,A'_sum,0.3079116103143869
1,1,LAB,B'_sum,0.39053113408226087
1,2,LAB,L'_sum,0.30173741102783996
1,2,LAB,A'_sum,0.2991170507497493
1,2,LAB,B'_sum,0.39914553822241067
1,3,LAB,L'_sum,0.3006913870169506
1,3,LAB,A'_sum,0.3007052985090681
1,3,LAB,B'_sum,0.39860331447398134
1,4,LAB,L'_sum,0.30049605562871234
1,4,LAB,A'_sum,0.29813186569658645
1,4,LAB,B'_sum,0.4013720786747012
1,5,LAB,L'_sum,0.31801870456092357
1,5,LAB,A'_sum,0.28945885200510774
1,5,LAB,B'_sum,0.3925224434339687
2,6,LAB,L'_sum,0.26374132514514037
2,6,LAB,A'_sum,0.3706570686267008
2,6,LAB,B'_sum,0.3656016062281588
2,7,LAB,L'_sum,0.2643167321756826
2,7,LAB,A'_sum,0.3695591049142037
2,7,LAB,B'_sum,0.36612416291011374
2,8,LAB,L'_sum,0.2564389019017175
2,8,LAB,A'_sum,0.3783225828523677
2,8,LAB,B'_sum,0.36523851524591483
2,9,LAB,L'_sum,0.26853293808158646
2,9,LAB,A'_sum,0.37248970355994415
2,9,LAB,B'_sum,0.35897735835846944
2,10,LAB,L'_sum,0.26330489745037133
2,10,LAB,A'_sum,0.37367406569389483
2,10,LAB,B'_sum,0.3630210368557337
2,11,LAB,L'_sum,0.26258093774625885
2,11,LAB,A'_sum,0.3753201752352868
2,11,LAB,B'_sum,0.3620988870184543
3,12,LAB,L'_sum,0.37496294983743844
3,12,LAB,A'_sum,0.2169626910177142
3,12,LAB,B'_sum,0.4080743591448474
3,13,LAB,L'_sum,0.38326956647263205
3,13,LAB,A'_sum,0.21886736620140418
3,13,LAB,B'_sum,0.3978630673259638
3,14,LAB,L'_sum,0.38065802257142806
3,14,LAB,A'_sum,0.22062951282178617
3,14,LAB,B'_sum,0.39871246460678567
3,15,LAB,L'_sum,0.38014166160612467
3,15,LAB,A'_sum,0.221265711876332
3,15,LAB,B'_sum,0.39859262651754324
3,16,LAB,L'_sum,0.43198285314331686
3,16,LAB,A'_sum,0.17387063791349117
3,16,LAB,B'_sum,0.394146508943192
3,17,LAB,L'_sum,0.46464077072102294
3,17,LAB,A'_sum,0.21053279475130288
3,17,LAB,B'_sum,0.3248264345276743
4,18,LAB,L'_sum,0.5287115991424808
4,18,LAB,A'_sum,0.2123764810199637
4,18,LAB,B'_sum,0.25891191983755535
4,19,LAB,L'_sum,0.5351821835894978
4,19,LAB,A'_sum,0.20161582013530074
4,19,LAB,B'_sum,0.2632019962752016
4,20,LAB,L'_sum,0.5135278264069411
4,20,LAB,A'_sum,0.22257626359167457
4,20,LAB,B'_sum,0.2638959100013843
4,21,LAB,L'_sum,0.5203270286315078
4,21,LAB,A'_sum,0.2138755500869878
4,21,LAB,B'_sum,0.26579742128150435
4,22,LAB,L'_sum,0.4861882194330414
4,22,LAB,A'_sum,0.25600863499203297
4,22,LAB,B'_sum,0.2578031455749257
4,23,LAB,L'_sum,0.48619184149214717
4,23,LAB,A'_sum,0.25645670431535955
4,23,LAB,B'_sum,0.2573514541924932
1,0,HSV,H'_sum,0.09899490305400957
1,0,HSV,S'_sum,0.4174623778858082
1,0,HSV,V'_sum,0.48354271906018215
1,1,HSV,H'_sum,0.05540363959711044
1,1,HSV,S'_sum,0.5208460050692968
1,1,HSV,V'_sum,0.4237503553335927
1,2,HSV,H'_sum,0.06387041476115318
1,2,HSV,S'_sum,0.5403834838761149
1,2,HSV,V'_sum,0.3957461013627319
1,3,HSV,H'_sum,0.06334210302012579
1,3,HSV,S'_sum,0.5394630370906041
1,3,HSV,V'_sum,0.3971948598892701
1,4,HSV,H'_sum,0.06838054777110451
1,4,HSV,S'_sum,0.5385512144892335
1,4,HSV,V'_sum,0.3930682377396619
1,5,HSV,H'_sum,0.06814090342354225
1,5,HSV,S'_sum,0.5041722882341966
1,5,HSV,V'_sum,0.42768680834226125
2,6,HSV,H'_sum,0.01869036142297121
2,6,HSV,S'_sum,0.49512847579478053
2,6,HSV,V'_sum,0.48618116278224827
2,7,HSV,H'_sum,0.01948492401367619
2,7,HSV,S'_sum,0.49316176189870653
2,7,HSV,V'_sum,0.4873533140876173
2,8,HSV,H'_sum,0.01419249783108715
2,8,HSV,S'_sum,0.4978881825866345
2,8,HSV,V'_sum,0.4879193195822784
2,9,HSV,H'_sum,0.014214923806661868
2,9,HSV,S'_sum,0.47439260727239313
2,9,HSV,V'_sum,0.511392468920945
2,10,HSV,H'_sum,0.015645112600623654
2,10,HSV,S'_sum,0.4910405558815671
2,10,HSV,V'_sum,0.4933143315178092
2,11,HSV,H'_sum,0.014238992268259691
2,11,HSV,S'_sum,0.48890118175777375
2,11,HSV,V'_sum,0.4968598259739665
3,12,HSV,H'_sum,0.09535387282864935
3,12,HSV,S'_sum,0.511483115963601
3,12,HSV,V'_sum,0.39316301120774966
3,13,HSV,H'_sum,0.08642544753864538
3,13,HSV,S'_sum,0.4920497281370129
3,13,HSV,V'_sum,0.4215248243243418
3,14,HSV,H'_sum,0.08791905448628728
3,14,HSV,S'_sum,0.49614686280460973
3,14,HSV,V'_sum,0.415934082709103
3,15,HSV,H'_sum,0.08449495448224155
3,15,HSV,S'_sum,0.5037726690803757
3,15,HSV,V'_sum,0.4117323764373828
3,16,HSV,H'_sum,0.12320661817697323
3,16,HSV,S'_sum,0.385599045548416
3,16,HSV,V'_sum,0.4911943362746108
3,17,HSV,H'_sum,0.15464485610479042
3,17,HSV,S'_sum,0.21718746225870825
3,17,HSV,V'_sum,0.6281676816365013
4,18,HSV,H'_sum,0.23644114455904935
4,18,HSV,S'_sum,0.3020579003638183
4,18,HSV,V'_sum,0.4615009550771324
4,19,HSV,H'_sum,0.22085385118472134
4,19,HSV,S'_sum,0.34555720748931673
4,19,HSV,V'_sum,0.4335889413259619
4,20,HSV,H'_sum,0.2313683711065206
4,20,HSV,S'_sum,0.342636903789939
4,20,HSV,V'_sum,0.4259947251035405
4,21,HSV,H'_sum,0.23705788993677376
4,21,HSV,S'_sum,0.31702572504254356
4,21,HSV,V'_sum,0.4459163850206827
4,22,HSV,H'_sum,0.3476481548082454
4,22,HSV,S'_sum,0.03722601982901709
4,22,HSV,V'_sum,0.6151258253627376
4,23,HSV,H'_sum,0.35121289013448953
4,23,HSV,S'_sum,0.03237884857123388
4,23,HSV,V'_sum,0.6164082612942766
