well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
5,1,5,well_05_rep_05,2026-02-06T16:19:10.633042,87.269,1.375,0.317,15.703,36.235,24.144,0.824,99.747,34.138
5,1,6,well_05_rep_06,2026-02-06T16:19:20.233155,87.332,1.541,0.306,15.776,36.156,24.254,0.695,99.778,34.202
6,2,1,well_06_rep_01,2026-02-06T16:19:30.537704,185.591,0.269,0.247,38.674,63.11,52.795,0.0,99.955,72.73
6,2,2,well_06_rep_02,2026-02-06T16:19:39.896442,185.599,0.292,0.205,38.527,62.957,52.614,0.0,99.966,72.751
6,2,3,well_06_rep_03,2026-02-06T16:19:49.497022,184.85,0.233,0.204,38.531,62.94,52.645,0.0,99.963,72.686
6,2,4,well_06_rep_04,2026-02-06T16:19:59.097307,185.454,0.219,0.262,38.394,62.769,52.564,0.0,99.949,72.637
6,2,5,well_06_rep_05,2026-02-06T16:20:08.697005,185.215,0.242,0.187,38.457,62.882,52.579,0.0,99.962,72.955
6,2,6,well_06_rep_06,2026-02-06T16:20:18.297133,185.518,0.242,0.174,38.665,63.151,52.855,0.0,99.966,72.672
7,2,1,well_07_rep_01,2026-02-06T16:20:28.585004,141.294,0.317,0.423,28.462,51.342,41.487,360.0,99.912,56.378
7,2,2,well_07_rep_02,2026-02-06T16:20:38.184061,143.809,0.263,0.314,29.365,52.478,42.472,0.006,99.915,56.051
7,2,3,well_07_rep_03,2026-02-06T16:20:47.784238,143.635,0.303,0.346,28.959,51.954,42.018,0.001,99.881,56.515
7,2,4,well_07_rep_04,2026-02-06T16:20:57.384028,143.104,0.302,0.338,29.216,52.266,42.35,359.997,99.882,56.081
7,2,5,well_07_rep_05,2026-02-06T16:21:06.985270,144.052,0.244,0.352,29.251,52.312,42.299,359.999,99.862,56.368
7,2,6,well_07_rep_06,2026-02-06T16:21:16.585707,143.968,0.295,0.357,29.082,52.121,42.053,0.001,99.908,56.452
8,2,1,well_08_rep_01,2026-02-06T16:21:28.040368,155.572,0.324,0.307,32.522,56.105,46.23,0.0,99.919,62.402
8,2,2,well_08_rep_02,2026-02-06T16:21:37.640615,158.045,0.326,0.261,32.452,55.982,46.183,360.0,99.931,62.105
8,2,3,well_08_rep_03,2026-02-06T16:21:47.241434,158.572,0.314,0.26,32.491,56.071,46.209,0.001,99.936,62.37
8,2,4,well_08_rep_04,2026-02-06T16:21:56.841511,158.35,0.316,0.29,32.476,56.014,46.211,359.995,99.934,62.37
8,2,5,well_08_rep_05,2026-02-06T16:22:06.441918,158.784,0.336,0.217,32.585,56.149,46.398,360.0,99.931,62.457
8,2,6,well_08_rep_06,2026-02-06T16:22:16.040903,158.795,0.293,0.246,32.698,56.261,46.517,359.999,99.946,62.387
9,2,1,well_09_rep_01,2026-02-06T16:22:26.329417,150.307,0.289,0.351,30.807,54.176,44.151,0.0,99.876,58.82
9,2,2,well_09_rep_02,2026-02-06T16:22:35.928372,150.463,0.292,0.37,30.79,54.175,44.156,0.0,99.894,59.154
9,2,3,well_09_rep_03,2026-02-06T16:22:45.530883,149.641,0.309,0.421,30.865,54.244,44.35,0.0,99.913,59.35
9,2,4,well_09_rep_04,2026-02-06T16:22:55.129174,151.011,0.297,0.374,30.669,53.974,44.174,0.0,99.866,59.064
9,2,5,well_09_rep_05,2026-02-06T16:23:04.729601,149.907,0.278,0.372,30.802,54.182,44.122,359.996,99.859,58.901
9,2,6,well_09_rep_06,2026-02-06T16:23:14.313564,150.165,0.323,0.382,30.777,54.104,44.173,359.996,99.879,58.985
10,2,1,well_10_rep_01,2026-02-06T16:23:24.617346,151.366,0.286,0.248,30.864,54.255,44.361,0.0,99.91,59.303
10,2,2,well_10_rep_02,2026-02-06T16:23:34.217751,151.674,0.345,0.341,30.756,54.084,44.171,0.0,99.906,59.339
10,2,3,well_10_rep_03,2026-02-06T16:23:43.818428,150.944,0.26,0.249,30.845,54.212,44.291,359.999,99.906,59.373
10,2,4,well_10_rep_04,2026-02-06T16:23:53.416282,151.311,0.273,0.231,30.926,54.359,44.435,0.0,99.923,59.181
10,2,5,well_10_rep_05,2026-02-06T16:24:03.017356,151.126,0.323,0.3,30.93,54.355,44.457,0.0,99.914,59.383
10,2,6,well_10_rep_06,2026-02-06T16:24:12.602991,151.236,0.278,0.333,30.734,54.103,44.197,0.0,99.914,59.08
11,2,1,well_11_rep_01,2026-02-06T16:24:22.904447,156.844,0.355,0.233,32.081,55.624,45.832,359.997,99.939,61.601
11,2,2,well_11_rep_02,2026-02-06T16:24:32.504893,156.024,0.329,0.212,32.063,55.63,45.823,359.999,99.915,61.404
11,2,3,well_11_rep_03,2026-02-06T16:24:42.104451,156.81,0.284,0.217,32.111,55.657,45.862,359.998,99.945,61.582
11,2,4,well_11_rep_04,2026-02-06T16:24:51.705660,156.697,0.297,0.328,32.192,55.743,45.941,0.001,99.947,61.676
11,2,5,well_11_rep_05,2026-02-06T16:25:01.288152,156.454,0.332,0.231,31.958,55.448,45.744,359.998,99.915,61.658
11,2,6,well_11_rep_06,2026-02-06T16:25:10.888279,156.625,0.33,0.249,32.066,55.56,45.834,0.0,99.928,61.282
12,3,1,well_12_rep_01,2026-02-06T16:25:22.361470,153.526,45.131,0.403,35.673,43.69,47.629,17.449,99.736,60.298
12,3,2,well_12_rep_02,2026-02-06T16:25:31.962456,153.891,44.656,0.354,35.611,43.438,47.556,17.413,99.754,60.231
12,3,3,well_12_rep_03,2026-02-06T16:25:41.561141,153.899,44.908,0.35,35.65,43.368,47.59,17.479,99.741,60.363
12,3,4,well_12_rep_04,2026-02-06T16:25:51.160967,153.889,45.5,0.375,35.631,43.693,47.6,17.404,99.714,60.381
12,3,5,well_12_rep_05,2026-02-06T16:26:00.762065,154.163,44.847,0.366,35.507,43.207,47.466,17.593,99.773,60.261
12,3,6,well_12_rep_06,2026-02-06T16:26:10.345928,153.935,45.03,0.409,35.542,43.512,47.479,17.652,99.711,59.963
13,3,1,well_13_rep_01,2026-02-06T16:26:20.649202,150.89,51.159,0.293,35.934,40.18,47.491,19.689,99.752,59.53
13,3,2,well_13_rep_02,2026-02-06T16:26:30.248952,150.987,50.774,0.344,35.997,40.148,47.528,20.102,99.78,59.147
13,3,3,well_13_rep_03,2026-02-06T16:26:39.849830,152.079,50.693,0.342,35.964,40.251,47.524,20.241,99.792,58.98
13,3,4,well_13_rep_04,2026-02-06T16:26:49.449421,151.969,50.413,0.321,35.957,39.947,47.48,19.914,99.721,59.373
13,3,5,well_13_rep_05,2026-02-06T16:26:59.033957,150.986,51.182,0.357,36.025,40.151,47.557,19.806,99.761,59.596
13,3,6,well_13_rep_06,2026-02-06T16:27:08.633136,151.178,50.8,0.276,36.035,40.423,47.59,20.081,99.737,59.316
14,3,1,well_14_rep_01,2026-02-06T16:27:18.937370,162.406,54.516,0.446,39.053,44.72,50.674,18.904,99.77,65.253
14,3,2,well_14_rep_02,2026-02-06T16:27:28.297313,165.937,53.229,0.412,39.107,44.435,50.664,19.197,99.721,65.037
14,3,3,well_14_rep_03,2026-02-06T16:27:37.898537,166.153,52.972,0.396,39.024,44.564,50.648,19.107,99.767,65.03
14,3,4,well_14_rep_04,2026-02-06T16:27:47.497424,166.055,52.739,0.372,39.132,44.292,50.683,19.128,99.757,64.91
14,3,5,well_14_rep_05,2026-02-06T16:27:57.098573,165.623,53.318,0.423,39.035,44.527,50.602,19.067,99.749,65.03
14,3,6,well_14_rep_06,2026-02-06T16:28:06.696590,165.839,52.73,0.392,39.166,44.599,50.759,19.041,99.768,65.224
15,3,1,well_15_rep_01,2026-02-06T16:28:16.984974,134.113,32.193,0.507,30.493,43.456,42.781,13.395,99.638,54.004
15,3,2,well_15_rep_02,2026-02-06T16:28:26.609388,137.787,30.875,0.438,30.34,43.281,42.615,13.26,99.647,54.273
15,3,3,well_15_rep_03,2026-02-06T16:28:36.185632,137.388,31.556,0.399,30.485,43.762,42.865,13.342,99.692,54.3
15,3,4,well_15_rep_04,2026-02-06T16:28:45.787409,137.896,30.86,0.406,30.427,43.265,42.689,13.33,99.64,54.009
15,3,5,well_15_rep_05,2026-02-06T16:28:55.384117,137.227,31.222,0.485,30.424,43.693,42.768,13.425,99.715,54.003
15,3,6,well_15_rep_06,2026-02-06T16:29:04.969089,137.997,30.657,0.455,30.552,43.386,42.847,13.403,99.714,54.032
16,3,1,well_16_rep_01,2026-02-06T16:29:16.440624,148.243,24.304,0.523,31.692,48.6,44.496,9.427,99.6,58.029
16,3,2,well_16_rep_02,2026-02-06T16:29:26.041156,147.911,23.471,0.516,31.744,48.693,44.556,10.267,99.66,56.891
16,3,3,well_16_rep_03,2026-02-06T16:29:35.641349,140.409,27.313,0.492,30.61,45.925,43.08,11.378,99.661,54.964
16,3,4,well_16_rep_04,2026-02-06T16:29:45.243023,140.475,27.082,0.499,30.57,45.937,43.029,11.265,99.589,55.249
16,3,5,well_16_rep_05,2026-02-06T16:29:54.840807,140.42,27.721,0.547,30.521,45.601,42.984,11.445,99.634,54.923
16,3,6,well_16_rep_06,2026-02-06T16:30:04.441591,140.203,27.128,0.507,30.557,45.983,43.036,11.297,99.552,55.003
17,3,1,well_17_rep_01,2026-02-06T16:30:14.730532,140.047,28.886,0.495,31.53,47.497,44.198,10.971,99.681,57.151
17,3,2,well_17_rep_02,2026-02-06T16:30:24.329697,145.884,26.541,0.436,31.557,47.349,44.275,10.976,99.721,56.879
17,3,3,well_17_rep_03,2026-02-06T16:30:33.929560,145.085,26.856,0.509,31.497,47.543,44.239,11.114,99.702,57.037
17,3,4,well_17_rep_04,2026-02-06T16:30:43.530272,145.781,26.504,0.496,31.472,47.419,44.178,10.785,99.658,57.09
17,3,5,well_17_rep_05,2026-02-06T16:30:53.130402,145.182,27.34,0.482,31.518,47.23,44.182,10.859,99.61,56.946
17,3,6,well_17_rep_06,2026-02-06T16:31:02.713651,145.959,26.706,0.471,31.435,47.187,44.067,10.995,99.694,57.048
18,4,1,well_18_rep_01,2026-02-06T16:31:13.018808,10.68,6.322,0.274,1.857,0.525,2.733,35.811,96.416,4.111
18,4,2,well_18_rep_02,2026-02-06T16:31:22.616939,10.922,6.085,0.307,1.869,0.517,2.771,34.31,97.289,4.073
18,4,3,well_18_rep_03,2026-02-06T16:31:32.218146,10.537,6.387,0.233,1.876,0.714,2.783,32.02,97.447,4.196
18,4,4,well_18_rep_04,2026-02-06T16:31:41.817857,10.801,6.433,0.31,1.869,0.614,2.765,32.53,97.747,4.269
18,4,5,well_18_rep_05,2026-02-06T16:31:51.417489,10.887,6.152,0.312,1.859,0.574,2.763,31.259,97.119,4.362
18,4,6,well_18_rep_06,2026-02-06T16:32:01.001441,10.818,6.511,0.348,1.88,0.574,2.773,32.229,97.547,4.365
19,4,1,well_19_rep_01,2026-02-06T16:32:11.304548,14.388,16.665,0.504,4.654,-2.753,6.54,55.903,97.657,6.869
19,4,2,well_19_rep_02,2026-02-06T16:32:20.904898,16.499,16.379,0.514,4.551,-2.49,6.398,56.086,97.46,6.967
19,4,3,well_19_rep_03,2026-02-06T16:32:30.505553,16.286,16.001,0.467,4.674,-2.933,6.575,56.86,97.314,6.68
19,4,4,well_19_rep_04,2026-02-06T16:32:40.104875,16.303,16.391,0.424,4.477,-2.489,6.309,59.816,97.247,6.745
19,4,5,well_19_rep_05,2026-02-06T16:32:49.696572,16.151,15.978,0.433,4.603,-2.277,6.552,56.434,96.825,6.656
19,4,6,well_19_rep_06,2026-02-06T16:32:59.289704,16.201,15.981,0.469,4.428,-2.191,6.303,55.283,97.348,6.861
20,4,1,well_20_rep_01,2026-02-06T16:33:10.760727,12.183,7.788,0.332,2.343,0.282,3.336,33.452,97.99,5.041
20,4,2,well_20_rep_02,2026-02-06T16:33:20.361764,12.094,8.042,0.305,2.334,0.156,3.306,35.083,97.343,4.872
20,4,3,well_20_rep_03,2026-02-06T16:33:29.960776,11.906,7.891,0.357,2.336,0.256,3.37,36.94,97.442,4.792
20,4,4,well_20_rep_04,2026-02-06T16:33:39.560573,12.651,7.805,0.285,2.315,0.137,3.281,37.5,97.712,4.824
20,4,5,well_20_rep_05,2026-02-06T16:33:49.160766,12.076,8.037,0.389,2.331,0.257,3.344,36.564,97.679,4.773
20,4,6,well_20_rep_06,2026-02-06T16:33:58.745054,12.13,7.781,0.339,2.312,-0.063,3.254,35.049,97.93,4.877
21,4,1,well_21_rep_01,2026-02-06T16:34:09.048736,12.46,9.419,0.413,2.756,-0.624,3.798,42.407,96.703,5.032
21,4,2,well_21_rep_02,2026-02-06T16:34:18.649642,12.436,9.809,0.469,2.71,-0.599,3.764,45.49,96.715,4.917
21,4,3,well_21_rep_03,2026-02-06T16:34:28.250255,12.543,9.389,0.405,2.757,-0.766,3.82,47.535,96.521,4.782
21,4,4,well_21_rep_04,2026-02-06T16:34:37.850076,11.949,9.871,0.429,2.729,-0.293,3.787,45.38,96.52,4.919
21,4,5,well_21_rep_05,2026-02-06T16:34:47.433730,12.301,9.455,0.419,2.728,-0.611,3.744,45.735,97.28,4.852
21,4,6,well_21_rep_06,2026-02-06T16:34:57.034217,11.896,9.737,0.417,2.674,-0.474,3.712,47.463,96.866,4.815
22,4,1,well_22_rep_01,2026-02-06T16:35:07.345275,17.233,18.568,0.472,5.117,-3.277,7.36,58.713,97.808,7.625
22,4,2,well_22_rep_02,2026-02-06T16:35:16.936973,17.923,18.071,0.395,5.226,-3.011,7.488,60.441,98.01,7.65
22,4,3,well_22_rep_03,2026-02-06T16:35:26.537673,17.54,18.001,0.436,5.324,-3.349,7.596,61.343,97.77,7.678
22,4,4,well_22_rep_04,2026-02-06T16:35:36.137585,17.446,17.963,0.427,5.295,-3.436,7.549,60.497,97.789,7.638
22,4,5,well_22_rep_05,2026-02-06T16:35:45.722363,17.807,18.582,0.444,5.178,-2.817,7.448,61.132,97.751,7.777
22,4,6,well_22_rep_06,2026-02-06T16:35:55.321391,17.672,18.029,0.405,5.175,-3.101,7.441,58.535,97.896,7.608
23,4,1,well_23_rep_01,2026-02-06T16:36:05.625198,26.466,19.328,0.475,6.584,-0.447,9.461,44.321,97.847,10.118
23,4,2,well_23_rep_02,2026-02-06T16:36:15.224759,26.266,19.143,0.476,6.531,-0.215,9.449,42.908,98.26,10.253
23,4,3,well_23_rep_03,2026-02-06T16:36:24.825880,26.753,18.91,0.468,6.572,0.071,9.485,43.749,98.144,10.226
23,4,4,well_23_rep_04,2026-02-06T16:36:34.409331,26.109,19.178,0.422,6.59,-0.081,9.498,43.343,98.062,10.068
23,4,5,well_23_rep_05,2026-02-06T16:36:44.009663,25.613,19.472,0.537,6.551,0.251,9.451,41.479,98.293,10.402
23,4,6,well_23_rep_06,2026-02-06T16:36:53.608989,25.849,18.995,0.525,6.494,-0.482,9.339,42.325,97.928,10.223
