group_id,well_index,color_space,channel,value
3,13,HSV,V',0.9069866666666667
3,14,HSV,H',0.15437314814814815
3,14,HSV,S',0.87141
3,14,HSV,V',0.9209466666666667
3,15,HSV,H',0.14743518518518517
3,15,HSV,S',0.9305399999999999
3,15,HSV,V',0.9281983333333333
3,16,HSV,H',0.15802222222222223
3,16,HSV,S',0.98387
3,16,HSV,V',0.8684516666666667
3,17,HSV,H',0.14446574074074073
3,17,HSV,S',0.89932
3,17,HSV,V',0.9592733333333332
4,18,HSV,H',0.3014662037037037
4,18,HSV,S',0.24743166666666666
4,18,HSV,V',0.8504999999999999
4,19,HSV,H',0.3587092592592593
4,19,HSV,S',0.21243166666666669
4,19,HSV,V',0.8580200000000001
4,20,HSV,H',0.5687050925925926
4,20,HSV,S',0.10641166666666665
4,20,HSV,V',0.9240883333333333
4,21,HSV,H',0.3434319444444444
4,21,HSV,S',0.22141000000000002
4,21,HSV,V',0.8363116666666666
4,22,HSV,H',0.3018180555555556
4,22,HSV,S',0.25908666666666663
4,22,HSV,V',0.8214450000000001
4,23,HSV,H',0.3141796296296296
4,23,HSV,S',0.2521933333333333
4,23,HSV,V',0.8191916666666667
