well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
3,1,4,well_03_rep_04,2026-02-18T14:18:30.702509,208.438,91.961,0.856,53.16,42.672,61.949,26.139,99.597,81.7
3,1,5,well_03_rep_05,2026-02-18T14:18:40.300819,209.034,91.762,0.79,53.153,42.613,62.005,26.237,99.605,81.714
3,1,6,well_03_rep_06,2026-02-18T14:18:49.902457,208.466,91.901,0.884,53.246,42.589,62.032,26.234,99.635,81.798
4,1,1,well_04_rep_01,2026-02-18T14:19:01.374448,181.619,90.028,0.551,48.399,33.071,57.059,29.892,99.761,70.94
4,1,2,well_04_rep_02,2026-02-18T14:19:10.974411,180.319,90.279,0.512,48.489,32.819,57.062,29.932,99.734,70.826
4,1,3,well_04_rep_03,2026-02-18T14:19:20.559236,181.588,89.461,0.562,48.536,32.74,57.075,29.972,99.776,70.709
4,1,4,well_04_rep_04,2026-02-18T14:19:30.158549,180.326,90.099,0.474,48.529,32.836,57.055,29.953,99.721,70.89
4,1,5,well_04_rep_05,2026-02-18T14:19:39.758910,180.806,90.378,0.577,48.492,32.689,57.066,29.932,99.76,70.998
4,1,6,well_04_rep_06,2026-02-18T14:19:49.118888,181.07,89.609,0.607,48.457,32.974,57.074,29.859,99.723,71.223
5,1,1,well_05_rep_01,2026-02-18T14:19:59.423134,186.241,96.203,0.319,50.617,31.345,58.936,31.182,99.892,72.947
5,1,2,well_05_rep_02,2026-02-18T14:20:09.023302,185.9,96.099,0.272,50.615,31.235,58.908,31.019,99.887,72.979
5,1,3,well_05_rep_03,2026-02-18T14:20:18.623932,186.115,96.253,0.221,50.532,31.446,58.872,30.914,99.862,72.959
5,1,4,well_05_rep_04,2026-02-18T14:20:28.206915,185.969,96.762,0.288,50.648,31.226,58.939,31.142,99.873,72.885
5,1,5,well_05_rep_05,2026-02-18T14:20:37.807050,185.682,96.472,0.26,50.629,30.879,58.91,30.964,99.823,72.836
5,1,6,well_05_rep_06,2026-02-18T14:20:47.407440,186.349,96.706,0.213,50.608,30.93,58.902,30.881,99.875,73.13
6,2,1,well_06_rep_01,2026-02-18T14:20:57.711450,221.931,66.191,0.349,51.315,58.477,62.38,17.975,99.831,87.058
6,2,2,well_06_rep_02,2026-02-18T14:21:07.310924,222.085,66.297,0.404,51.186,58.12,62.222,18.0,99.846,87.067
6,2,3,well_06_rep_03,2026-02-18T14:21:16.911527,222.245,66.225,0.436,51.202,58.283,62.232,17.985,99.852,87.008
6,2,4,well_06_rep_04,2026-02-18T14:21:26.496414,221.838,66.128,0.341,51.242,58.427,62.339,17.973,99.871,87.025
6,2,5,well_06_rep_05,2026-02-18T14:21:36.095273,222.068,66.276,0.408,51.268,58.38,62.299,17.969,99.862,87.175
6,2,6,well_06_rep_06,2026-02-18T14:21:45.718634,222.416,65.874,0.392,51.249,58.477,62.284,17.995,99.867,87.086
7,2,1,well_07_rep_01,2026-02-18T14:21:55.998891,220.769,50.416,0.408,48.784,62.021,60.81,14.006,99.878,85.552
7,2,2,well_07_rep_02,2026-02-18T14:22:05.598646,217.949,51.757,0.441,48.716,61.76,60.664,14.101,99.864,85.437
7,2,3,well_07_rep_03,2026-02-18T14:22:15.182423,218.028,52.082,0.417,48.714,62.048,60.792,14.188,99.834,85.476
7,2,4,well_07_rep_04,2026-02-18T14:22:24.782167,218.219,51.775,0.418,48.8,62.121,60.836,14.142,99.844,85.457
7,2,5,well_07_rep_05,2026-02-18T14:22:34.382437,217.987,52.126,0.444,48.786,61.964,60.796,14.093,99.859,85.501
7,2,6,well_07_rep_06,2026-02-18T14:22:43.982444,217.631,51.711,0.321,48.807,61.859,60.788,14.128,99.841,85.459
8,2,1,well_08_rep_01,2026-02-18T14:22:55.454122,211.172,44.236,0.339,47.26,64.261,59.915,11.712,99.851,84.554
8,2,2,well_08_rep_02,2026-02-18T14:23:05.055397,215.845,41.674,0.328,47.267,64.417,59.985,11.723,99.831,84.643
8,2,3,well_08_rep_03,2026-02-18T14:23:14.655392,216.196,41.694,0.378,47.341,64.715,60.04,11.704,99.836,84.703
8,2,4,well_08_rep_04,2026-02-18T14:23:24.244796,215.481,42.055,0.401,47.364,64.361,60.04,11.669,99.844,84.75
8,2,5,well_08_rep_05,2026-02-18T14:23:33.838366,216.405,41.931,0.398,47.347,64.405,60.016,11.479,99.857,84.764
8,2,6,well_08_rep_06,2026-02-18T14:23:43.438186,215.497,41.867,0.349,47.232,64.455,59.921,11.597,99.87,84.786
9,2,1,well_09_rep_01,2026-02-18T14:23:53.742365,230.524,49.413,0.6,50.85,66.551,63.084,12.604,99.806,90.427
9,2,2,well_09_rep_02,2026-02-18T14:24:03.342212,230.416,49.424,0.671,50.891,66.451,63.126,12.655,99.798,90.32
9,2,3,well_09_rep_03,2026-02-18T14:24:12.927856,230.463,49.16,0.471,50.813,66.473,63.076,12.269,99.754,90.288
9,2,4,well_09_rep_04,2026-02-18T14:24:22.527131,230.585,50.072,0.543,50.904,66.374,63.151,12.75,99.804,90.358
9,2,5,well_09_rep_05,2026-02-18T14:24:32.126375,230.524,49.881,0.58,50.84,66.393,63.047,12.333,99.777,90.365
9,2,6,well_09_rep_06,2026-02-18T14:24:41.726791,230.434,49.424,0.526,50.975,66.177,63.238,12.328,99.787,90.354
10,2,1,well_10_rep_01,2026-02-18T14:24:52.031265,228.807,48.309,0.436,50.412,66.202,62.682,12.054,99.856,89.612
10,2,2,well_10_rep_02,2026-02-18T14:25:01.615621,228.736,48.108,0.491,50.394,66.193,62.627,12.282,99.841,89.625
10,2,3,well_10_rep_03,2026-02-18T14:25:11.214387,228.79,48.089,0.458,50.372,66.214,62.633,12.206,99.805,89.646
10,2,4,well_10_rep_04,2026-02-18T14:25:20.815982,228.636,47.869,0.415,50.481,65.992,62.678,12.135,99.807,89.736
10,2,5,well_10_rep_05,2026-02-18T14:25:30.414869,228.714,48.294,0.458,50.397,66.268,62.653,12.069,99.826,89.674
10,2,6,well_10_rep_06,2026-02-18T14:25:40.015081,228.581,47.882,0.441,50.442,66.016,62.69,12.08,99.84,89.662
11,2,1,well_11_rep_01,2026-02-18T14:25:50.318316,225.162,45.58,0.426,49.618,65.863,61.828,11.97,99.846,88.453
11,2,2,well_11_rep_02,2026-02-18T14:25:59.903178,225.714,45.466,0.409,49.5,65.764,61.764,12.181,99.812,88.191
11,2,3,well_11_rep_03,2026-02-18T14:26:09.503315,225.546,45.654,0.449,49.533,65.841,61.743,12.073,99.825,88.19
11,2,4,well_11_rep_04,2026-02-18T14:26:19.102030,225.143,45.696,0.443,49.487,65.868,61.751,12.085,99.836,88.229
11,2,5,well_11_rep_05,2026-02-18T14:26:28.702568,225.302,45.839,0.401,49.548,65.909,61.859,12.014,99.854,88.499
11,2,6,well_11_rep_06,2026-02-18T14:26:38.302166,224.831,45.797,0.461,49.532,65.787,61.765,11.969,99.824,88.246
12,3,1,well_12_rep_01,2026-02-18T14:26:49.774393,193.726,139.797,0.485,62.046,14.148,67.121,41.721,99.828,78.12
12,3,2,well_12_rep_02,2026-02-18T14:26:59.358415,199.729,138.072,0.476,62.026,14.893,67.107,41.637,99.821,78.265
12,3,3,well_12_rep_03,2026-02-18T14:27:08.958390,199.031,138.155,0.44,62.004,14.568,67.091,41.548,99.841,78.425
12,3,4,well_12_rep_04,2026-02-18T14:27:18.560157,199.414,138.325,0.421,62.065,14.404,67.123,41.822,99.828,78.0
12,3,5,well_12_rep_05,2026-02-18T14:27:28.160706,199.694,138.258,0.353,62.042,14.534,67.115,41.645,99.829,78.314
12,3,6,well_12_rep_06,2026-02-18T14:27:37.759669,199.407,138.154,0.39,62.029,13.811,67.04,41.756,99.806,77.986
13,3,1,well_13_rep_01,2026-02-18T14:27:48.064304,206.412,144.565,0.571,64.463,13.891,69.032,41.998,99.807,80.863
13,3,2,well_13_rep_02,2026-02-18T14:27:57.647111,206.468,144.692,0.548,64.554,14.058,69.065,41.999,99.795,81.021
13,3,3,well_13_rep_03,2026-02-18T14:28:07.246669,206.469,144.72,0.575,64.524,13.847,69.073,41.944,99.764,80.977
13,3,4,well_13_rep_04,2026-02-18T14:28:16.846432,206.353,144.723,0.555,64.528,14.024,69.076,41.969,99.782,81.063
13,3,5,well_13_rep_05,2026-02-18T14:28:26.448367,206.274,144.862,0.44,64.57,13.729,69.131,42.0,99.803,80.942
13,3,6,well_13_rep_06,2026-02-18T14:28:36.046228,206.541,144.674,0.55,64.462,14.055,69.03,41.998,99.759,81.014
14,3,1,well_14_rep_01,2026-02-18T14:28:46.335762,211.966,143.752,0.209,64.989,23.125,70.107,37.551,99.744,86.845
14,3,2,well_14_rep_02,2026-02-18T14:28:55.935565,220.999,139.265,0.641,65.018,23.03,70.153,37.809,99.771,86.72
14,3,3,well_14_rep_03,2026-02-18T14:29:05.535749,220.907,139.465,0.568,65.054,23.032,70.198,37.943,99.755,86.575
14,3,4,well_14_rep_04,2026-02-18T14:29:15.135410,221.028,139.607,0.622,65.031,22.954,70.137,37.762,99.714,86.685
14,3,5,well_14_rep_05,2026-02-18T14:29:24.734815,220.703,139.141,0.69,65.021,22.851,70.13,37.804,99.79,86.69
14,3,6,well_14_rep_06,2026-02-18T14:29:34.334284,220.854,139.253,0.636,65.045,22.939,70.132,38.014,99.761,86.576
15,3,1,well_15_rep_01,2026-02-18T14:29:44.622102,215.991,140.146,0.386,64.564,19.488,69.799,39.627,99.814,83.988
15,3,2,well_15_rep_02,2026-02-18T14:29:54.222711,214.383,141.066,0.404,64.614,19.579,69.715,39.637,99.762,84.359
15,3,3,well_15_rep_03,2026-02-18T14:30:03.822005,214.357,141.394,0.511,64.599,19.309,69.778,39.719,99.821,83.741
15,3,4,well_15_rep_04,2026-02-18T14:30:13.422295,214.217,140.965,0.46,64.518,19.909,69.723,39.494,99.814,83.936
15,3,5,well_15_rep_05,2026-02-18T14:30:23.022223,214.388,140.775,0.399,64.539,19.418,69.679,39.637,99.827,83.951
15,3,6,well_15_rep_06,2026-02-18T14:30:32.622542,214.828,141.117,0.438,64.571,19.53,69.737,39.681,99.828,84.009
16,3,1,well_16_rep_01,2026-02-18T14:30:44.078901,201.164,132.88,0.774,60.977,18.143,66.434,39.976,99.693,78.907
16,3,2,well_16_rep_02,2026-02-18T14:30:53.678866,201.253,132.911,0.784,60.978,18.161,66.386,39.913,99.695,78.933
16,3,3,well_16_rep_03,2026-02-18T14:31:03.278484,201.449,133.162,0.668,60.956,18.184,66.417,39.954,99.657,78.881
16,3,4,well_16_rep_04,2026-02-18T14:31:12.879288,201.457,133.194,0.702,61.103,18.071,66.52,39.98,99.663,78.896
16,3,5,well_16_rep_05,2026-02-18T14:31:22.478311,201.138,132.824,0.63,61.048,18.131,66.454,39.962,99.654,78.93
16,3,6,well_16_rep_06,2026-02-18T14:31:32.078971,201.21,132.935,0.585,60.984,18.149,66.422,39.995,99.681,78.89
17,3,1,well_17_rep_01,2026-02-18T14:31:42.366968,215.199,143.193,0.523,65.253,23.729,70.522,37.661,99.827,87.233
17,3,2,well_17_rep_02,2026-02-18T14:31:51.967039,221.969,140.035,0.437,65.265,23.606,70.579,37.882,99.853,87.11
17,3,3,well_17_rep_03,2026-02-18T14:32:01.566267,222.135,139.499,0.511,65.333,23.56,70.649,37.626,99.87,87.481
17,3,4,well_17_rep_04,2026-02-18T14:32:11.166669,221.908,139.806,0.458,65.26,23.561,70.532,37.935,99.854,87.047
17,3,5,well_17_rep_05,2026-02-18T14:32:20.527589,222.36,139.776,0.453,65.266,23.282,70.506,37.855,99.829,87.083
17,3,6,well_17_rep_06,2026-02-18T14:32:30.127788,222.498,139.625,0.454,65.268,23.252,70.532,37.838,99.824,87.081
18,4,1,well_18_rep_01,2026-02-18T14:32:40.431766,129.947,135.966,41.063,54.55,-14.681,48.06,63.908,69.72,53.313
18,4,2,well_18_rep_02,2026-02-18T14:32:50.014756,129.646,135.744,41.212,54.56,-14.682,48.14,63.761,69.657,53.281
18,4,3,well_18_rep_03,2026-02-18T14:32:59.614301,129.849,135.869,40.898,54.494,-14.581,47.951,63.571,69.63,53.299
18,4,4,well_18_rep_04,2026-02-18T14:33:09.215299,129.783,135.923,41.15,54.578,-14.663,48.002,63.607,69.771,53.198
18,4,5,well_18_rep_05,2026-02-18T14:33:18.815256,129.574,135.915,40.869,54.569,-14.597,48.127,63.698,69.761,53.307
18,4,6,well_18_rep_06,2026-02-18T14:33:28.414833,129.903,135.743,41.065,54.531,-14.539,47.997,63.434,69.664,53.132
19,4,1,well_19_rep_01,2026-02-18T14:33:38.718733,112.036,136.238,50.062,53.499,-22.057,42.26,77.005,62.704,53.49
19,4,2,well_19_rep_02,2026-02-18T14:33:48.303224,112.384,136.312,50.682,53.588,-22.367,42.669,76.531,63.682,53.679
19,4,3,well_19_rep_03,2026-02-18T14:33:57.903739,111.392,136.541,49.79,53.598,-22.573,42.821,76.446,62.949,53.453
19,4,4,well_19_rep_04,2026-02-18T14:34:07.502960,111.94,136.817,48.816,53.44,-22.121,41.891,76.947,62.614,53.494
19,4,5,well_19_rep_05,2026-02-18T14:34:17.103809,112.025,136.475,50.894,53.545,-22.167,42.494,77.291,63.084,53.566
19,4,6,well_19_rep_06,2026-02-18T14:34:26.704471,111.971,136.723,50.486,53.675,-22.314,42.783,76.98,63.267,53.568
20,4,1,well_20_rep_01,2026-02-18T14:34:38.175577,90.406,114.687,25.756,45.127,-22.886,44.35,76.069,79.715,45.083
20,4,2,well_20_rep_02,2026-02-18T14:34:47.758221,90.445,114.888,23.19,45.041,-22.681,44.285,76.065,79.211,45.12
20,4,3,well_20_rep_03,2026-02-18T14:34:57.358218,90.438,114.796,23.806,45.092,-22.704,44.504,76.218,79.912,45.122
20,4,4,well_20_rep_04,2026-02-18T14:35:06.958300,90.375,115.148,23.277,45.182,-22.78,44.633,76.048,79.102,44.959
20,4,5,well_20_rep_05,2026-02-18T14:35:16.559231,90.461,115.104,23.474,45.063,-22.819,44.19,76.008,80.075,45.142
20,4,6,well_20_rep_06,2026-02-18T14:35:26.160394,90.214,115.066,22.791,45.116,-22.816,44.304,76.072,79.552,45.035
21,4,1,well_21_rep_01,2026-02-18T14:35:36.462391,98.963,130.962,44.464,50.736,-25.172,41.625,80.826,66.113,51.09
21,4,2,well_21_rep_02,2026-02-18T14:35:46.047487,99.25,131.002,45.255,50.833,-25.382,42.014,80.935,66.055,51.18
21,4,3,well_21_rep_03,2026-02-18T14:35:55.645937,99.034,131.04,43.367,50.82,-25.456,41.918,81.412,66.203,51.256
21,4,4,well_21_rep_04,2026-02-18T14:36:05.246753,98.486,130.984,44.25,50.724,-25.088,41.667,80.938,65.935,51.131
21,4,5,well_21_rep_05,2026-02-18T14:36:14.607952,99.444,130.655,44.396,50.711,-25.111,41.576,81.437,66.294,51.25
21,4,6,well_21_rep_06,2026-02-18T14:36:24.206905,99.812,130.379,44.615,50.75,-25.282,41.741,81.281,65.992,51.286
22,4,1,well_22_rep_01,2026-02-18T14:36:34.510738,101.632,126.55,34.192,49.234,-19.299,44.196,70.08,72.527,48.649
22,4,2,well_22_rep_02,2026-02-18T14:36:44.110571,109.179,123.795,35.568,49.364,-18.231,44.446,70.118,71.75,48.548
22,4,3,well_22_rep_03,2026-02-18T14:36:53.694625,108.82,124.154,34.637,49.306,-18.121,44.68,70.321,71.856,48.641
22,4,4,well_22_rep_04,2026-02-18T14:37:03.295331,107.953,124.323,35.579,49.264,-18.818,43.932,70.264,71.542,48.628
22,4,5,well_22_rep_05,2026-02-18T14:37:12.894723,109.026,124.036,34.666,49.388,-19.198,44.33,70.443,72.09,48.742
22,4,6,well_22_rep_06,2026-02-18T14:37:22.494920,108.513,124.388,35.335,49.31,-18.705,44.103,70.814,72.458,48.772
23,4,1,well_23_rep_01,2026-02-18T14:37:32.799037,109.687,121.71,33.616,48.645,-17.097,44.43,70.495,72.425,47.934
23,4,2,well_23_rep_02,2026-02-18T14:37:42.399201,100.001,124.228,34.161,48.716,-22.323,44.08,76.039,72.993,48.822
23,4,3,well_23_rep_03,2026-02-18T14:37:51.982681,100.504,124.306,34.039,48.827,-22.504,44.042,75.855,73.053,48.838
23,4,4,well_23_rep_04,2026-02-18T14:38:01.582991,100.321,124.118,33.457,48.735,-22.382,43.739,75.67,73.825,48.775
23,4,5,well_23_rep_05,2026-02-18T14:38:11.181805,100.385,124.635,33.359,48.778,-22.497,44.789,75.957,72.651,48.832
23,4,6,well_23_rep_06,2026-02-18T14:38:20.782228,100.61,124.461,33.203,48.716,-22.114,44.185,75.973,73.998,48.831
