group_id,well_index,color_space,channel,value
3,17,LAB,L',0.7771349999999999
3,17,LAB,C',0.8215846167504538
3,17,LAB,h',0.23471012789736898
4,18,LAB,L',0.7087566666666667
4,18,LAB,C',0.3488853672960309
4,18,LAB,h',0.4751296977275119
4,19,LAB,L',0.7250683333333333
4,19,LAB,C',0.3561614589456341
4,19,LAB,h',0.49437514415665856
4,20,LAB,L',0.6454233333333333
4,20,LAB,C',0.39034550015151104
4,20,LAB,h',0.47631151159064145
4,21,LAB,L',0.6908083333333334
4,21,LAB,C',0.3478542571947413
4,21,LAB,h',0.4895416601651315
4,22,LAB,L',0.6816416666666667
4,22,LAB,C',0.31216450733568746
4,22,LAB,h',0.4731149454465506
4,23,LAB,L',0.723485
4,23,LAB,C',0.3365118712018552
4,23,LAB,h',0.49787675788184316
1,0,HSV,H',0.10129398148148148
1,0,HSV,S',0.5176883333333333
1,0,HSV,V',0.7987566666666668
1,1,HSV,H',0.10666064814814814
1,1,HSV,S',0.4326216666666667
1,1,HSV,V',0.823455
1,2,HSV,H',0.10546481481481482
1,2,HSV,S',0.41936833333333334
1,2,HSV,V',0.8310583333333333
1,3,HSV,H',0.12755740740740742
1,3,HSV,S',0.383645
1,3,HSV,V',0.780295
1,4,HSV,H',0.13889074074074073
1,4,HSV,S',0.5727
1,4,HSV,V',0.7133333333333333
1,5,HSV,H',0.11020555555555556
1,5,HSV,S',0.8499883333333333
1,5,HSV,V',0.7731883333333333
2,6,HSV,H',0.04074166666666667
2,6,HSV,S',0.98555
2,6,HSV,V',0.9711750000000001
2,7,HSV,H',0.04390231481481482
2,7,HSV,S',0.9905799999999999
2,7,HSV,V',0.9487833333333333
2,8,HSV,H',0.031954629629629624
2,8,HSV,S',0.9972266666666667
2,8,HSV,V',0.9478933333333334
2,9,HSV,H',0.03534351851851852
2,9,HSV,S',0.9905133333333334
2,9,HSV,V',0.9943333333333334
2,10,HSV,H',0.038528240740740745
2,10,HSV,S',0.9979183333333332
2,10,HSV,V',0.9787733333333334
2,11,HSV,H',0.03815601851851852
2,11,HSV,S',0.9945466666666668
2,11,HSV,V',0.9781383333333333
3,12,HSV,H',0.15555555555555556
3,12,HSV,S',0.85783
3,12,HSV,V',0.8066599999999999
3,13,HSV,H',0.13623101851851854
3,13,HSV,S',0.900075
3,13,HSV,V',0.8844749999999999
3,14,HSV,H',0.14466296296296297
3,14,HSV,S',0.8248366666666667
3,14,HSV,V',0.8673983333333333
3,15,HSV,H',0.13330462962962963
3,15,HSV,S',0.98721
3,15,HSV,V',0.91062
3,16,HSV,H',0.12781620370370372
3,16,HSV,S',0.995535
3,16,HSV,V',0.8691399999999999
3,17,HSV,H',0.12657083333333335
3,17,HSV,S',0.9719616666666667
3,17,HSV,V',0.9408483333333334
4,18,HSV,H',0.45166157407407403
4,18,HSV,S',0.47668666666666665
4,18,HSV,V',0.7401316666666666
4,19,HSV,H',0.46674953703703703
4,19,HSV,S',0.5183583333333334
4,19,HSV,V',0.7642833333333333
4,20,HSV,H',0.4545291666666667
4,20,HSV,S',0.605905
4,20,HSV,V',0.681135
4,21,HSV,H',0.46325648148148146
4,21,HSV,S',0.5224383333333332
4,21,HSV,V',0.7243016666666666
4,22,HSV,H',0.44715231481481477
4,22,HSV,S',0.420365
4,22,HSV,V',0.7073816666666666
4,23,HSV,H',0.46929351851851847
4,23,HSV,S',0.49498
4,23,HSV,V',0.7595616666666668
