group_id,well_index,color_space,channel,value
3,13,LAB,L',0.18140833333333334
3,13,LAB,C',0.5973256997312659
3,13,LAB,h',0.3161981931857647
3,14,LAB,L',0.13733666666666666
3,14,LAB,C',0.46407120930106216
3,14,LAB,h',0.3131927440759758
3,15,LAB,L',0.11551833333333335
3,15,LAB,C',0.37632884436620173
3,15,LAB,h',0.2927029909471652
3,16,LAB,L',0.029096666666666663
3,16,LAB,C',0.08488159958797613
3,16,LAB,h',0.3265814348469449
3,17,LAB,L',0.19921499999999998
3,17,LAB,C',0.6986223697738652
3,17,LAB,h',0.3399034208866766
4,18,LAB,L',0.14839833333333333
4,18,LAB,C',0.7101802600356132
4,18,LAB,h',0.39100267376379194
4,19,LAB,L',0.14351833333333333
4,19,LAB,C',0.6957928405217811
4,19,LAB,h',0.3916910729632589
4,20,LAB,L',0.010546666666666666
4,20,LAB,C',0.05162778256047767
4,20,LAB,h',0.37540853188192913
4,21,LAB,L',0.028576666666666667
4,21,LAB,C',0.14045318939949153
4,21,LAB,h',0.40437415355472695
4,22,LAB,L',0.027675
4,22,LAB,C',0.1341244711399231
4,22,LAB,h',0.40276280531098824
4,23,LAB,L',0.019758333333333333
4,23,LAB,C',0.09719053439472608
4,23,LAB,h',0.4254005193695071
1,0,HSV,H',0.0
1,0,HSV,S',1.0
1,0,HSV,V',0.10971333333333334
1,1,HSV,H',0.0006162037037037037
1,1,HSV,S',0.9988366666666667
1,1,HSV,V',0.23526
1,2,HSV,H',0.0011805555555555556
1,2,HSV,S',0.9986616666666667
1,2,HSV,V',0.22104833333333332
1,3,HSV,H',0.9992643518518518
1,3,HSV,S',0.9945683333333334
1,3,HSV,V',0.18805
1,4,HSV,H',0.002496296296296296
1,4,HSV,S',0.9983366666666665
1,4,HSV,V',0.12189
1,5,HSV,H',0.01475324074074074
1,5,HSV,S',0.989085
1,5,HSV,V',0.2156833333333333
2,6,HSV,H',0.6666592592592593
2,6,HSV,S',0.9993500000000001
2,6,HSV,V',0.36180166666666663
2,7,HSV,H',0.500000462962963
2,7,HSV,S',0.9996433333333333
2,7,HSV,V',0.3524616666666667
2,8,HSV,H',0.00025601851851851854
2,8,HSV,S',0.99662
2,8,HSV,V',0.2600383333333333
2,9,HSV,H',0.00011435185185185184
2,9,HSV,S',0.9977216666666667
2,9,HSV,V',0.39037333333333335
2,10,HSV,H',0.49999861111111116
2,10,HSV,S',0.9998333333333334
2,10,HSV,V',0.35066166666666665
2,11,HSV,H',0.6666601851851852
2,11,HSV,S',0.9994233333333333
2,11,HSV,V',0.33655166666666664
3,12,HSV,H',0.06484444444444444
3,12,HSV,S',0.9747466666666667
3,12,HSV,V',0.05886500000000001
3,13,HSV,H',0.19694768518518518
3,13,HSV,S',0.9862183333333333
3,13,HSV,V',0.18766333333333332
3,14,HSV,H',0.18715138888888888
3,14,HSV,S',0.9896550000000001
3,14,HSV,V',0.14795
3,15,HSV,H',0.16355509259259257
3,15,HSV,S',0.9905566666666669
3,15,HSV,V',0.12792
3,16,HSV,H',0.1990476851851852
3,16,HSV,S',0.9460383333333334
3,16,HSV,V',0.04365333333333333
3,17,HSV,H',0.22942916666666666
3,17,HSV,S',0.9912716666666667
3,17,HSV,V',0.21180666666666667
4,18,HSV,H',0.33327685185185185
4,18,HSV,S',0.9948333333333333
4,18,HSV,V',0.176145
4,19,HSV,H',0.3330768518518519
4,19,HSV,S',0.9963549999999999
4,19,HSV,V',0.171675
4,20,HSV,H',0.268725
4,20,HSV,S',0.9326666666666666
4,20,HSV,V',0.017265
4,21,HSV,H',0.33474166666666666
4,21,HSV,S',0.98724
4,21,HSV,V',0.05229333333333334
4,22,HSV,H',0.3343833333333333
4,22,HSV,S',0.9863649999999999
4,22,HSV,V',0.04959833333333333
4,23,HSV,H',0.3441976851851852
4,23,HSV,S',0.9989516666666667
4,23,HSV,V',0.03830666666666667
1,0,LAB,L'_sum,0.02160117309280002
1,0,LAB,A'_sum,0.500144607027684
1,0,LAB,B'_sum,0.47825421987951583
1,1,LAB,L'_sum,0.0692139653803863
1,1,LAB,A'_sum,0.4887871142910155
1,1,LAB,B'_sum,0.4419989203285982
1,2,LAB,L'_sum,0.06501192022720931
1,2,LAB,A'_sum,0.4908405404061139
1,2,LAB,B'_sum,0.4441475393666769
1,3,LAB,L'_sum,0.04943051278963756
1,3,LAB,A'_sum,0.4989722188774018
1,3,LAB,B'_sum,0.45159726833296066
1,4,LAB,L'_sum,0.027455216233054955
1,4,LAB,A'_sum,0.4960434607394941
1,4,LAB,B'_sum,0.4765013230274509
1,5,LAB,L'_sum,0.06826605758779342
1,5,LAB,A'_sum,0.48404123294751955
1,5,LAB,B'_sum,0.44769270946468703
2,6,LAB,L'_sum,0.11924269588119528
2,6,LAB,A'_sum,0.45749244634462854
2,6,LAB,B'_sum,0.42326485777417616
2,7,LAB,L'_sum,0.11632134756793461
2,7,LAB,A'_sum,0.4588189133355485
2,7,LAB,B'_sum,0.4248597390965169
2,8,LAB,L'_sum,0.08227406512138406
2,8,LAB,A'_sum,0.4804216359174786
2,8,LAB,B'_sum,0.4373042989611374
2,9,LAB,L'_sum,0.1290498655928875
2,9,LAB,A'_sum,0.4508698119015451
2,9,LAB,B'_sum,0.42008032250556737
2,10,LAB,L'_sum,0.11555176135024738
2,10,LAB,A'_sum,0.4598200293608528
2,10,LAB,B'_sum,0.42462820928889977
2,11,LAB,L'_sum,0.1104620381978347
2,11,LAB,A'_sum,0.4627151876945599
2,11,LAB,B'_sum,0.42682277410760533
3,12,LAB,L'_sum,0.021958015516221015
3,12,LAB,A'_sum,0.48659045673714024
3,12,LAB,B'_sum,0.49145152774663875
3,13,LAB,L'_sum,0.1462204529964341
3,13,LAB,A'_sum,0.36931741030124027
3,13,LAB,B'_sum,0.4844621367023256
3,14,LAB,L'_sum,0.11576648727483808
3,14,LAB,A'_sum,0.3956900783994245
3,14,LAB,B'_sum,0.48854343432573744
3,15,LAB,L'_sum,0.09897456914339896
3,15,LAB,A'_sum,0.414572194231524
3,15,LAB,B'_sum,0.4864532366250769
3,16,LAB,L'_sum,0.027989967147961304
3,16,LAB,A'_sum,0.47601535848998955
3,16,LAB,B'_sum,0.49599467436204925
3,17,LAB,L'_sum,0.16035627731093693
3,17,LAB,A'_sum,0.34945741072805603
3,17,LAB,B'_sum,0.49018631196100704
4,18,LAB,L'_sum,0.1308583948226634
4,18,LAB,A'_sum,0.3546729282891666
4,18,LAB,B'_sum,0.51446867688817
4,19,LAB,L'_sum,0.12714688025594395
4,19,LAB,A'_sum,0.3578163918123943
4,19,LAB,B'_sum,0.5150367279316618
4,20,LAB,L'_sum,0.010396599566363787
4,20,LAB,A'_sum,0.4882756375877497
4,20,LAB,B'_sum,0.5013277628458863
4,21,LAB,L'_sum,0.027855548419309456
4,21,LAB,A'_sum,0.46881441694720905
4,21,LAB,B'_sum,0.5033300346334815
4,22,LAB,L'_sum,0.0269835036288193
4,22,LAB,A'_sum,0.46999355566937795
4,22,LAB,B'_sum,0.5030229407018028
4,23,LAB,L'_sum,0.019448751788725124
4,23,LAB,A'_sum,0.4786180499072203
4,23,LAB,B'_sum,0.5019331983040546
1,0,HSV,H'_sum,0.0
1,0,HSV,S'_sum,0.9011336261016358
1,0,HSV,V'_sum,0.09886637389836415
1,1,HSV,H'_sum,0.0004990663971283172
1,1,HSV,S'_sum,0.8089627075540654
1,1,HSV,V'_sum,0.19053822604880621
1,2,HSV,H'_sum,0.0009669626406589361
1,2,HSV,S'_sum,0.8179780424398765
1,2,HSV,V'_sum,0.1810549949194645
1,3,HSV,H'_sum,0.4579826214474222
1,3,HSV,S'_sum,0.45583034325648003
1,3,HSV,V'_sum,0.0861870352960977
1,4,HSV,H'_sum,0.002223430337354421
1,4,HSV,S'_sum,0.8892101610106644
1,4,HSV,V'_sum,0.10856640865198103
1,5,HSV,H'_sum,0.012097564368176258
1,5,HSV,S'_sum,0.8110434624750007
1,5,HSV,V'_sum,0.1768589731568231
2,6,HSV,H'_sum,0.32875809610052953
2,6,HSV,S'_sum,0.49282208080799417
2,6,HSV,V'_sum,0.1784198230914764
2,7,HSV,H'_sum,0.2699632785290055
2,7,HSV,S'_sum,0.5397334834994347
2,7,HSV,V'_sum,0.1903032379715598
2,8,HSV,H'_sum,0.00020368811776340874
2,8,HSV,S'_sum,0.792910032836882
2,8,HSV,V'_sum,0.20688627904535467
2,9,HSV,H'_sum,8.237363600764399e-05
2,9,HSV,S'_sum,0.7187112414534018
2,9,HSV,V'_sum,0.2812063849105906
2,10,HSV,H'_sum,0.27019742630232146
2,10,HSV,S'_sum,0.5403062876466744
2,10,HSV,V'_sum,0.18949628605100408
2,11,HSV,H'_sum,0.3328914772480334
2,11,HSV,S'_sum,0.4990541166592536
2,11,HSV,V'_sum,0.16805440609271302
3,12,HSV,H'_sum,0.05903234893823199
3,12,HSV,S'_sum,0.8873788008523074
3,12,HSV,V'_sum,0.05358885020946066
3,13,HSV,H'_sum,0.14367046118404803
3,13,HSV,S'_sum,0.7194318767693821
3,13,HSV,V'_sum,0.13689766204656995
3,14,HSV,H'_sum,0.14127230520160625
3,14,HSV,S'_sum,0.7470467840732982
3,14,HSV,V'_sum,0.11168091072509558
3,15,HSV,H'_sum,0.12757491490467637
3,15,HSV,S'_sum,0.7726459656810664
3,15,HSV,V'_sum,0.0997791194142573
3,16,HSV,H'_sum,0.16744434755617627
3,16,HSV,S'_sum,0.7958332765375085
3,16,HSV,V'_sum,0.036722375906315316
3,17,HSV,H'_sum,0.16015913820113797
3,17,HSV,S'_sum,0.6919835789108725
3,17,HSV,V'_sum,0.14785728288798952
4,18,HSV,H'_sum,0.22155605985883503
4,18,HSV,S'_sum,0.6613461220749337
4,18,HSV,V'_sum,0.11709781806623137
4,19,HSV,H'_sum,0.22188750350512965
4,19,HSV,S'_sum,0.6637468870192945
4,19,HSV,V'_sum,0.11436560947557586
4,20,HSV,H'_sum,0.2205091945502835
4,20,HSV,S'_sum,0.7653235666594638
4,20,HSV,V'_sum,0.014167238790252654
4,21,HSV,H'_sum,0.24357691631345013
4,21,HSV,S'_sum,0.7183715049753507
4,21,HSV,V'_sum,0.03805157871119924
4,22,HSV,H'_sum,0.24401368023663111
4,22,HSV,S'_sum,0.7197923153265353
4,22,HSV,V'_sum,0.0361940044368335
4,23,HSV,H'_sum,0.24915573175779043
4,23,HSV,S'_sum,0.7231150708206753
4,23,HSV,V'_sum,0.027729197421534246
