group_id,channel,channel_type,avg_std,avg_mean,norm_std,cv_percent
3,HSV_V,raw,0.11549999999999999,90.7925,0.001155,0.1272131508659856
4,RGB_R,raw,2.7258333333333336,103.54966666666667,0.01068954248366013,2.632392185392517
4,RGB_G,raw,0.6848333333333333,183.042,0.0026856209150326795,0.37413999701343587
4,RGB_B,raw,1.2885000000000002,158.257,0.005052941176470589,0.8141819951092212
4,LAB_L,raw,0.07683333333333332,68.99483333333333,0.0007683333333333332,0.11136099563010757
4,LAB_A,raw,0.5924999999999999,-30.274,0.0023235294117647056,-1.9571249256788
4,LAB_B,raw,0.41966666666666663,5.387999999999999,0.001645751633986928,7.788913635238803
4,HSV_H,raw,0.6433333333333333,160.75716666666668,0.001787037037037037,0.400189519803679
4,HSV_S,raw,0.633,43.3325,0.00633,1.4607973230254427
4,HSV_V,raw,0.14633333333333334,71.742,0.0014633333333333334,0.20397163911423344
1,R',normalized,0.09946881145131824,0.6527191446490092,0.09946881145131824,15.2391441658734
1,G',normalized,0.04078497370546202,0.2974008988808234,0.04078497370546202,13.713803105149882
1,B',normalized,0.05942395199671594,0.04987995647016737,0.05942395199671594,119.13392914097012
1,L',normalized,0.08071361049498288,0.6449027777777778,0.08071361049498288,12.515624567955477
1,C',normalized,0.13469026106692317,0.5880467081741825,0.13469026106692317,22.90468753496146
1,h',normalized,0.018506779011067172,0.21224888434549705,0.018506779011067172,8.719376343548635
1,H',normalized,0.0068459092345324515,0.1044543981481481,0.0068459092345324515,6.55396934538158
1,S',normalized,0.21191767478022983,0.7583350000000001,0.21191767478022983,27.94512646524686
1,V',normalized,0.03754308879309934,0.7948486111111112,0.03754308879309934,4.72330054658059
2,R',normalized,0.013870715933509302,0.9430836910809521,0.013870715933509302,1.4707831409544194
2,G',normalized,0.01220344285209813,0.05204883147007728,0.01220344285209813,23.44614183915705
2,B',normalized,0.0019609133108165673,0.0048674774489704505,0.0019609133108165673,40.286027647263815
2,L',normalized,0.012728707981067202,0.5564019444444444,0.012728707981067202,2.287682152832257
2,C',normalized,0.02315950778617478,0.9735284700051797,0.02315950778617478,2.3789245512307984
2,h',normalized,0.0026973496107535527,0.12142643079144734,0.0026973496107535527,2.2213858985827493
2,H',normalized,0.0034549227036785655,0.03514320987654315,0.0034549227036785655,9.830982189206923
2,S',normalized,0.023229445847848987,0.9412174999999999,0.023229445847848987,2.468021031042133
2,V',normalized,0.01644157764988758,0.9683427777777777,0.01644157764988758,1.6979088425298001
3,R',normalized,0.031038000464632603,0.5805367801949596,0.031038000464632603,5.3464313586142165
3,G',normalized,0.028010812331202804,0.40559090918461843,0.028010812331202804,6.906173609145844
3,B',normalized,0.005791435435228481,0.013872310620421954,0.005791435435228481,41.748167220986886
3,L',normalized,0.028739901763838047,0.8027811111111113,0.028739901763838047,3.580042101894973
3,C',normalized,0.014132025762517928,0.7992522273187509,0.014132025762517928,1.768155943703353
3,h',normalized,0.011004664658890172,0.254582178276087,0.011004664658890172,4.3226374813070905
3,H',normalized,0.008336910539443156,0.1371594907407407,0.008336910539443156,6.078260056536379
3,S',normalized,0.04144020215944213,0.8415113888888888,0.04144020215944213,4.924496888171504
3,V',normalized,0.04180649465999481,0.907926388888889,0.04180649465999481,4.604612793682224
4,R',normalized,0.023273012642040448,0.1446109049060034,0.023273012642040448,16.093539181687458
4,G',normalized,0.027438896728066837,0.4976342605629677,0.027438896728066837,5.513868096024084
4,B',normalized,0.024465990085061038,0.35775483453102885,0.024465990085061038,6.838758759789464
4,L',normalized,0.04053972967566419,0.6899508333333334,0.04053972967566419,5.875741823487063
4,C',normalized,0.03465068024544136,0.3259420344033798,0.03465068024544136,10.630933291211626
4,h',normalized,0.017668651426911843,0.47253927039460825,0.017668651426911843,3.739086364643747
4,H',normalized,0.015526075551165856,0.44654807098765437,0.015526075551165856,3.4769102275654227
4,S',normalized,0.052416591291237095,0.43332499999999996,0.052416591291237095,12.096369074306144
4,V',normalized,0.04330728613978498,0.7174180555555555,0.04330728613978498,6.036548119248073
