group_id,well_index,color_space,channel,value
1,0,LAB,B',0.2642528192900554
1,1,LAB,L',0.4759524577923173
1,1,LAB,A',0.25584439091040045
1,1,LAB,B',0.2682031512972822
1,2,LAB,L',0.4811082076295777
1,2,LAB,A',0.25665655704010915
1,2,LAB,B',0.2622352353303132
1,3,LAB,L',0.48316007661840654
1,3,LAB,A',0.25806580270505014
1,3,LAB,B',0.2587741206765434
1,4,LAB,L',0.4760897505415376
1,4,LAB,A',0.25968177469321996
1,4,LAB,B',0.26422847476524236
1,5,LAB,L',0.4844155008044536
1,5,LAB,A',0.25550385587007973
1,5,LAB,B',0.26008064332546654
2,6,LAB,L',0.4627683818050034
2,6,LAB,A',0.27421662129679286
2,6,LAB,B',0.2630149968982038
2,7,LAB,L',0.46224423611561677
2,7,LAB,A',0.2745364957028366
2,7,LAB,B',0.26321926818154673
2,8,LAB,L',0.4480164114624906
2,8,LAB,A',0.28569520133656784
2,8,LAB,B',0.2662883872009415
2,9,LAB,L',0.4555065307581762
2,9,LAB,A',0.2816013167784218
2,9,LAB,B',0.262892152463402
2,10,LAB,L',0.4577485759713909
2,10,LAB,A',0.2784133189502875
2,10,LAB,B',0.26383810507832156
2,11,LAB,L',0.46404822127470086
2,11,LAB,A',0.2785239835393058
2,11,LAB,B',0.25742779518599335
3,12,LAB,L',0.4823234870018247
3,12,LAB,A',0.25420039644164294
3,12,LAB,B',0.2634761165565324
3,13,LAB,L',0.4932428766932893
3,13,LAB,A',0.24535779302502345
3,13,LAB,B',0.26139933028168727
3,14,LAB,L',0.4936749221088481
3,14,LAB,A',0.24517277458566755
3,14,LAB,B',0.26115230330548433
3,15,LAB,L',0.4912421373939738
3,15,LAB,A',0.24762423463903582
3,15,LAB,B',0.26113362796699036
3,16,LAB,L',0.4809483960222385
3,16,LAB,A',0.2547307497608596
3,16,LAB,B',0.264320854216902
3,17,LAB,L',0.4822449519453429
3,17,LAB,A',0.25312317435205645
3,17,LAB,B',0.26463187370260066
4,18,LAB,L',0.49598041871930654
4,18,LAB,A',0.24812149115960408
4,18,LAB,B',0.2558980901210894
4,19,LAB,L',0.49645264387759097
4,19,LAB,A',0.25139933222197264
4,19,LAB,B',0.2521480239004364
4,20,LAB,L',0.48003712076834043
4,20,LAB,A',0.2518484548215861
4,20,LAB,B',0.26811442441007344
4,21,LAB,L',0.48628268921435164
4,21,LAB,A',0.25010091945444735
4,21,LAB,B',0.2636163913312009
4,22,LAB,L',0.4867554636075203
4,22,LAB,A',0.2515243726739974
4,22,LAB,B',0.2617201637184823
4,23,LAB,L',0.48928123527572304
4,23,LAB,A',0.2541943588119077
4,23,LAB,B',0.25652440591236925
1,0,HSV,H',0.3406601824246246
1,0,HSV,S',0.02844781105069421
1,0,HSV,V',0.6308920065246811
1,1,HSV,H',0.17090713238971741
1,1,HSV,S',0.03191417934411362
1,1,HSV,V',0.7971786882661689
1,2,HSV,H',0.32867460432491974
1,2,HSV,S',0.02539951962219484
1,2,HSV,V',0.6459258760528853
1,3,HSV,H',0.34736159096106595
1,3,HSV,S',0.04806287137315625
1,3,HSV,V',0.6045755376657778
1,4,HSV,H',0.3412925100416495
1,4,HSV,S',0.028553237512518967
1,4,HSV,V',0.6301542524458316
1,5,HSV,H',0.2726600321565039
1,5,HSV,S',0.013974476119845048
1,5,HSV,V',0.713365491723651
2,6,HSV,H',0.49434075786063386
2,6,HSV,S',0.0380010956862312
2,6,HSV,V',0.46765814645313497
2,7,HSV,H',0.4900557374333214
2,7,HSV,S',0.041221058405618426
2,7,HSV,V',0.46872320416106006
2,8,HSV,H',0.4853154487826848
2,8,HSV,S',0.058176376329242836
2,8,HSV,V',0.45650817488807244
2,9,HSV,H',0.46988247320032317
2,9,HSV,S',0.06426354004323478
2,9,HSV,V',0.4658539867564419
2,10,HSV,H',0.4764263850521445
2,10,HSV,S',0.0583561494892148
2,10,HSV,V',0.4652174654586407
2,11,HSV,H',0.4756591279719329
2,11,HSV,S',0.04469828867227674
2,11,HSV,V',0.47964258335579035
3,12,HSV,H',0.31369037675338196
3,12,HSV,S',0.03265072718456303
3,12,HSV,V',0.653658896062055
3,13,HSV,H',0.2613071399489709
3,13,HSV,S',0.028666876660674922
3,13,HSV,V',0.7100259833903542
3,14,HSV,H',0.26364426640981026
3,14,HSV,S',0.028521658172608037
3,14,HSV,V',0.7078340754175818
3,15,HSV,H',0.2420704277694027
3,15,HSV,S',0.02485172003083921
3,15,HSV,V',0.7330778521997581
3,16,HSV,H',0.30628078278018445
3,16,HSV,S',0.027967704417887304
3,16,HSV,V',0.6657515128019283
3,17,HSV,H',0.08439955661229322
3,17,HSV,S',0.06293140504374843
3,17,HSV,V',0.8526690383439584
4,18,HSV,H',0.3243851864245328
4,18,HSV,S',0.059935825447682334
4,18,HSV,V',0.6156789881277849
4,19,HSV,H',0.32903884031780234
4,19,HSV,S',0.07370548477818202
4,19,HSV,V',0.5972556749040157
4,20,HSV,H',0.3248847922023893
4,20,HSV,S',0.08323580365346334
4,20,HSV,V',0.5918794041441474
4,21,HSV,H',0.32529149665788454
4,21,HSV,S',0.06091277857097924
4,21,HSV,V',0.6137957247711362
4,22,HSV,H',0.32823584330042416
4,22,HSV,S',0.059916857186964746
4,22,HSV,V',0.6118472995126111
4,23,HSV,H',0.33229827093122066
4,23,HSV,S',0.0769401517135769
4,23,HSV,V',0.5907615773552024
