well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
21,4,3,well_21_rep_03,2026-01-05T12:36:22.713381,195.124,84.438,223.012,95.98,37.265,105.308,60.673,72.085,31.299
21,4,4,well_21_rep_04,2026-01-05T12:36:22.758290,179.377,240.938,32.136,94.208,12.73,30.261,333.187,93.397,42.765
21,4,5,well_21_rep_05,2026-01-05T12:36:22.801450,225.214,235.023,230.152,29.667,-0.673,-126.538,224.087,63.264,29.405
21,4,6,well_21_rep_06,2026-01-05T12:36:22.885385,144.744,44.081,188.284,34.668,81.198,53.101,153.01,76.406,92.193
22,4,1,well_22_rep_01,2026-01-05T12:36:22.928588,53.974,128.253,210.817,74.659,-34.033,57.396,95.985,97.352,66.918
22,4,2,well_22_rep_02,2026-01-05T12:36:22.977081,162.286,246.264,221.714,76.226,-121.433,32.453,246.99,19.488,20.776
22,4,3,well_22_rep_03,2026-01-05T12:36:23.021049,19.139,237.874,230.742,13.737,-39.514,-8.068,268.467,18.987,34.481
22,4,4,well_22_rep_04,2026-01-05T12:36:23.063099,6.469,72.948,15.227,97.192,-57.234,15.168,278.868,8.496,62.938
22,4,5,well_22_rep_05,2026-01-05T12:36:23.118843,33.322,137.397,55.536,51.967,-106.176,65.611,51.785,42.905,39.993
22,4,6,well_22_rep_06,2026-01-05T12:36:23.162028,97.513,103.08,134.847,21.463,-76.86,41.588,45.924,96.383,2.433
23,4,1,well_23_rep_01,2026-01-05T12:36:23.209163,40.569,28.004,117.896,8.815,-23.11,-5.496,146.829,68.081,77.75
23,4,2,well_23_rep_02,2026-01-05T12:36:23.252360,216.136,245.841,251.352,1.868,-30.611,29.693,173.291,71.229,38.988
23,4,3,well_23_rep_03,2026-01-05T12:36:23.295288,228.155,43.212,230.083,16.786,-84.963,-29.898,95.241,44.883,42.017
23,4,4,well_23_rep_04,2026-01-05T12:36:23.345830,223.77,124.766,26.483,87.937,22.986,-110.316,103.318,84.183,89.997
23,4,5,well_23_rep_05,2026-01-05T12:36:23.391028,159.838,170.387,37.684,81.979,110.228,-24.176,260.112,79.586,64.93
23,4,6,well_23_rep_06,2026-01-05T12:36:23.469221,132.826,29.064,170.521,38.212,16.151,108.791,244.79,15.576,61.508
