well_index,group_id,replicate_id,measurement_id,timestamp,RGB_R,RGB_G,RGB_B,LAB_L,LAB_A,LAB_B,HSV_H,HSV_S,HSV_V
8,2,6,well_08_rep_06,2026-02-13T09:25:40.013372,241.879,47.31,2.342,52.949,70.05,64.766,11.659,98.755,94.714
9,2,1,well_09_rep_01,2026-02-13T09:25:50.302430,252.737,56.409,12.899,55.942,70.899,65.1,11.217,94.823,99.029
9,2,2,well_09_rep_02,2026-02-13T09:25:59.901281,252.625,56.65,13.121,55.896,70.959,65.094,10.867,94.954,98.987
9,2,3,well_09_rep_03,2026-02-13T09:26:09.501517,252.644,56.447,12.957,55.888,70.987,65.031,10.964,94.868,99.12
9,2,4,well_09_rep_04,2026-02-13T09:26:19.102045,252.44,56.434,12.829,55.893,71.012,64.969,10.633,94.647,99.087
9,2,5,well_09_rep_05,2026-02-13T09:26:28.702001,252.69,56.481,13.248,55.872,70.978,65.076,10.911,94.873,99.064
9,2,6,well_09_rep_06,2026-02-13T09:26:38.286184,252.739,56.705,12.965,55.965,70.921,65.049,10.921,94.844,99.08
10,2,1,well_10_rep_01,2026-02-13T09:26:48.589479,252.047,66.237,19.519,56.857,68.285,64.021,11.931,92.295,98.709
10,2,2,well_10_rep_02,2026-02-13T09:26:58.189324,251.898,66.198,19.391,56.8,68.181,64.041,11.96,92.292,98.749
10,2,3,well_10_rep_03,2026-02-13T09:27:07.789369,251.996,66.494,19.692,56.731,68.137,63.957,11.977,92.309,98.622
10,2,4,well_10_rep_04,2026-02-13T09:27:17.390034,251.796,66.102,19.324,56.822,68.118,63.932,11.978,92.477,98.662
10,2,5,well_10_rep_05,2026-02-13T09:27:26.989570,251.859,66.201,19.382,56.782,68.182,64.007,11.998,92.342,98.707
10,2,6,well_10_rep_06,2026-02-13T09:27:36.572761,252.032,66.343,19.609,56.795,67.903,63.759,11.986,92.347,98.746
11,2,1,well_11_rep_01,2026-02-13T09:27:46.878324,252.97,65.331,19.459,56.926,68.88,64.028,11.983,92.425,99.292
11,2,2,well_11_rep_02,2026-02-13T09:27:56.477570,253.019,65.264,20.078,56.949,68.785,64.083,12.0,92.084,98.24
11,2,3,well_11_rep_03,2026-02-13T09:28:06.079383,246.402,71.377,19.691,56.362,64.019,62.977,13.822,91.895,96.502
11,2,4,well_11_rep_04,2026-02-13T09:28:15.676617,246.556,71.369,19.662,56.452,64.158,63.129,13.907,91.859,96.432
11,2,5,well_11_rep_05,2026-02-13T09:28:25.261034,246.27,71.346,19.301,56.389,64.294,63.102,13.917,91.976,96.572
11,2,6,well_11_rep_06,2026-02-13T09:28:34.861181,246.369,71.224,20.202,56.3,64.443,62.728,13.382,91.505,96.539
12,3,1,well_12_rep_01,2026-02-13T09:28:46.333666,207.934,196.041,32.024,78.004,-10.591,74.432,54.596,85.055,82.8
12,3,2,well_12_rep_02,2026-02-13T09:28:55.933530,210.592,195.567,31.572,77.703,-9.279,74.292,54.036,85.551,83.324
12,3,3,well_12_rep_03,2026-02-13T09:29:05.535131,210.662,195.165,31.616,78.028,-10.226,74.364,55.229,84.945,82.587
12,3,4,well_12_rep_04,2026-02-13T09:29:15.133519,211.82,193.975,31.428,77.953,-10.135,74.521,54.719,84.962,82.845
12,3,5,well_12_rep_05,2026-02-13T09:29:24.733509,211.268,195.544,31.513,78.031,-10.59,74.267,54.695,85.333,82.875
12,3,6,well_12_rep_06,2026-02-13T09:29:34.316737,210.76,195.344,31.854,78.065,-10.705,74.434,54.675,85.285,82.88
13,3,1,well_13_rep_01,2026-02-13T09:29:44.621242,231.351,205.398,43.512,82.424,-5.158,76.038,50.421,81.361,91.566
13,3,2,well_13_rep_02,2026-02-13T09:29:54.221361,233.35,204.412,43.133,82.459,-5.111,76.121,50.393,81.276,91.657
13,3,3,well_13_rep_03,2026-02-13T09:30:03.822922,233.049,204.448,42.827,82.375,-4.98,76.13,50.149,81.343,91.713
13,3,4,well_13_rep_04,2026-02-13T09:30:13.421586,232.804,204.427,43.656,82.383,-5.081,76.071,50.403,81.382,91.539
13,3,5,well_13_rep_05,2026-02-13T09:30:23.004509,233.329,204.232,43.825,82.295,-5.03,76.071,50.892,81.222,91.383
13,3,6,well_13_rep_06,2026-02-13T09:30:32.608087,233.144,204.152,43.864,82.386,-5.044,75.992,50.639,81.317,91.386
14,3,1,well_14_rep_01,2026-02-13T09:30:42.908134,232.466,200.65,41.02,81.449,-0.492,76.893,47.998,84.072,93.531
14,3,2,well_14_rep_02,2026-02-13T09:30:52.509932,238.327,199.019,36.303,81.538,-0.584,77.015,47.994,84.345,93.519
14,3,3,well_14_rep_03,2026-02-13T09:31:02.110918,238.582,199.383,36.935,81.502,-0.299,76.678,48.0,83.793,93.605
14,3,4,well_14_rep_04,2026-02-13T09:31:11.693901,238.875,198.636,38.342,81.448,-0.289,76.478,48.004,84.547,93.513
14,3,5,well_14_rep_05,2026-02-13T09:31:21.292466,238.402,198.858,38.197,81.531,-0.259,76.774,48.0,83.762,93.519
14,3,6,well_14_rep_06,2026-02-13T09:31:30.892962,238.42,199.178,36.7,81.531,-0.285,76.676,48.002,84.669,93.501
15,3,1,well_15_rep_01,2026-02-13T09:31:41.197613,238.514,209.715,55.484,84.171,-5.298,74.14,50.813,76.67,93.483
15,3,2,well_15_rep_02,2026-02-13T09:31:50.796421,238.211,209.405,54.483,84.285,-5.436,74.037,50.917,76.836,93.431
15,3,3,well_15_rep_03,2026-02-13T09:32:00.396358,238.332,209.404,55.418,84.158,-4.641,74.127,50.806,76.825,93.526
15,3,4,well_15_rep_04,2026-02-13T09:32:09.980328,238.139,209.465,55.259,84.201,-5.406,74.14,50.98,76.958,93.381
15,3,5,well_15_rep_05,2026-02-13T09:32:19.580561,238.065,209.387,54.9,84.152,-4.816,74.094,50.848,76.934,93.543
15,3,6,well_15_rep_06,2026-02-13T09:32:29.181040,238.561,209.073,53.853,84.159,-5.032,74.128,50.62,77.172,93.511
16,3,1,well_16_rep_01,2026-02-13T09:32:40.652853,224.689,180.904,21.392,75.509,3.04,74.5,46.223,89.424,88.126
16,3,2,well_16_rep_02,2026-02-13T09:32:50.253843,224.84,180.639,23.471,75.407,3.144,74.548,46.174,89.246,88.125
16,3,3,well_16_rep_03,2026-02-13T09:32:59.853479,224.725,180.715,22.966,75.535,3.112,74.599,46.258,89.64,88.198
16,3,4,well_16_rep_04,2026-02-13T09:33:09.436371,224.817,180.559,23.693,75.518,3.212,74.48,46.413,88.865,88.048
16,3,5,well_16_rep_05,2026-02-13T09:33:19.037293,224.655,180.298,24.713,75.489,3.061,74.73,46.57,89.265,87.901
16,3,6,well_16_rep_06,2026-02-13T09:33:28.637126,224.743,180.234,24.586,75.46,2.548,74.476,46.176,89.306,88.112
17,3,1,well_17_rep_01,2026-02-13T09:33:38.701145,237.732,193.482,35.98,80.138,4.283,78.052,45.998,88.231,95.172
17,3,2,well_17_rep_02,2026-02-13T09:33:48.300548,242.7,192.117,28.534,80.141,5.05,78.051,45.978,87.806,95.371
17,3,3,well_17_rep_03,2026-02-13T09:33:57.902167,242.637,191.936,28.856,80.107,5.289,77.894,45.986,88.045,95.174
17,3,4,well_17_rep_04,2026-02-13T09:34:07.501234,242.495,192.109,28.601,80.172,5.089,78.097,45.958,88.111,95.293
17,3,5,well_17_rep_05,2026-02-13T09:34:17.102194,242.855,192.159,28.403,80.117,5.095,77.859,45.952,87.866,95.328
17,3,6,well_17_rep_06,2026-02-13T09:34:26.686039,243.104,191.863,29.161,80.188,5.113,77.98,46.072,88.021,95.069
