group_id,well_index,color_space,channel,value
2,11,HSV,V',0.9726283333333333
3,12,HSV,H',0.1518287037037037
3,12,HSV,S',0.8518849999999999
3,12,HSV,V',0.8288516666666667
3,13,HSV,H',0.1402300925925926
3,13,HSV,S',0.8131683333333334
3,13,HSV,V',0.9154066666666667
3,14,HSV,H',0.1333324074074074
3,14,HSV,S',0.84198
3,14,HSV,V',0.9353133333333333
3,15,HSV,H',0.1411962962962963
3,15,HSV,S',0.7689916666666666
3,15,HSV,V',0.9347916666666667
3,16,HSV,H',0.1286175925925926
3,16,HSV,S',0.89291
3,16,HSV,V',0.8808499999999999
3,17,HSV,H',0.12775185185185187
3,17,HSV,S',0.8801333333333333
3,17,HSV,V',0.9523450000000001
4,18,HSV,H',0.47038981481481484
4,18,HSV,S',0.39695166666666665
4,18,HSV,V',0.7647766666666667
4,19,HSV,H',0.463538425925926
4,19,HSV,S',0.49062333333333336
4,19,HSV,V',0.778305
4,20,HSV,H',0.43194444444444446
4,20,HSV,S',0.51862
4,20,HSV,V',0.6546766666666666
4,21,HSV,H',0.4470388888888889
4,21,HSV,S',0.41964666666666667
4,21,HSV,V',0.722495
4,22,HSV,H',0.43625324074074073
4,22,HSV,S',0.3788516666666667
4,22,HSV,V',0.6976766666666667
4,23,HSV,H',0.43012361111111114
4,23,HSV,S',0.39525666666666665
4,23,HSV,V',0.6865783333333333
